"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","n_calendar_group","seed"
34,-1.22580194242932,0.235334816578563,0.293522217993961,0.185064714450524,0.465541433502859,0.706477782006039,0.534458566497141,0.814935285549476,95,1.90109593208229e-07,51,701586442
1,-1.52993325095575,0.258618753479216,0.216550121347238,0.130443291637455,0.359496869994949,0.783449878652762,0.640503130005051,0.869556708362545,96,3.30294043085419e-09,50,64935516
51,-0.842141563148795,0.514716484334376,0.430786977350252,0.15708513889014,1.18138113615161,0.569213022649748,-0.181381136151608,0.84291486110986,94,0.101812999976147,51,178962471
167,-1.34393351985991,0.521669433094656,0.26081771650311,0.0938190998502945,0.72507497247836,0.73918228349689,0.27492502752164,0.906180900149706,100,0.0099888014820517,51,194647831
117,-1.53675220602937,0.500372563312474,0.215078498964347,0.0806638782714545,0.573475534626341,0.784921501035653,0.426524465373659,0.919336121728545,113,0.00213188888732004,48,523579208
334,-1.66487608189615,0.545355635640612,0.189214103582222,0.0649749487956192,0.551012007828435,0.810785896417778,0.448987992171565,0.935025051204381,96,0.00226697042585451,48,571652310
101,0.00510538494045081,0.522695147918269,1.00511843962509,0.360826415467046,2.79985897475579,-0.00511843962508762,-1.79985897475579,0.639173584532954,94,0.992206847399338,48,98934388
201,-1.72342973171769,0.671293843642416,0.178453051044313,0.0478759739396986,0.665166445848904,0.821546948955687,0.334833554151096,0.952124026060301,77,0.0102486389380427,46,736160970
484,-2.59920971002509,0.665544923633438,0.0743322990787965,0.0201680866954893,0.273962065403826,0.925667700921203,0.726037934596174,0.979831913304511,102,9.40751682970771e-05,49,635850356
17,-1.52115873069627,0.518519427899003,0.218458605545972,0.0790687039138959,0.603578406812653,0.781541394454028,0.396421593187347,0.920931296086104,101,0.00334992972985051,50,151175045
267,-1.03100020265101,0.553152186712083,0.35665005977707,0.120614162661933,1.0545964282446,0.64334994022293,-0.0545964282446003,0.879385837338067,101,0.0623408675022729,51,641491146
584,-1.09449849326968,0.244968968794111,0.334707422889947,0.207084397910765,0.540982614179868,0.665292577110053,0.459017385820132,0.792915602089235,90,7.89887462391753e-06,48,962337107
451,-1.20902647340083,0.531482808258746,0.298487723767918,0.105324034714162,0.845912535367137,0.701512276232082,0.154087464632863,0.894675965285838,93,0.0229168709318518,48,981333620
151,-2.63377174945341,0.620759898965064,0.0718071123917204,0.0212704010559766,0.242414864509024,0.92819288760828,0.757585135490976,0.978729598944023,100,2.20729686178683e-05,51,155807772
