"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","n_calendar_group","seed"
26,-0.447578622532382,0.21417454646712,0.63917396079932,0.420061974602458,0.97257875471954,0.36082603920068,0.0274212452804595,0.579938025397542,150,0.0366371728074572,8,239409598
101,-1.05690075769613,0.221343239199764,0.34753122646063,0.225209199150164,0.536292273233023,0.65246877353937,0.463707726766977,0.774790800849836,168,1.79760554470668e-06,7,360910790
126,-0.488041558688164,0.205478163086692,0.61382736265278,0.410339112311022,0.918225974168602,0.38617263734722,0.0817740258313978,0.589660887688978,175,0.0175417968464721,8,273086869
351,-0.740429622449106,0.224538074654768,0.476908980697598,0.30712017394028,0.740564102162329,0.523091019302402,0.259435897837671,0.69287982605972,153,0.00097525974856694,9,875835440
226,-0.566742467261192,0.196506354589278,0.567370660133629,0.386011605082208,0.83393727479233,0.432629339866371,0.16606272520767,0.613988394917792,197,0.00392543661279843,7,575907275
151,-0.582680045210519,0.236035562247217,0.558399822609446,0.351585889480054,0.886868248186478,0.441600177390554,0.113131751813522,0.648414110519946,139,0.013563848150855,8,81744084
426,-0.565598749761563,0.223968930909634,0.568019943113777,0.366202145477364,0.88106162063685,0.431980056886223,0.11893837936315,0.633797854522636,158,0.0115584859591268,8,370321162
301,-0.597300204460022,0.210245367677018,0.550295317218082,0.364447214931323,0.830915764328765,0.449704682781918,0.169084235671235,0.635552785068677,173,0.00449769307519301,8,785687066
401,-0.8845944569497,0.208256491468405,0.412881580586924,0.274509426013685,0.621003081983269,0.587118419413076,0.378996918016731,0.725490573986315,165,2.16053360533662e-05,7,293612732
451,-0.741828288859869,0.212353499808736,0.476242410388722,0.314103257850006,0.722077303512615,0.523757589611278,0.277922696487385,0.685896742149994,150,0.000476974039916192,8,871756694
