"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","n_calendar_group","seed"
26,-0.656333207437229,0.192479070888758,0.51875,0.35572929163225,0.756478504385282,0.48125,0.243521495614718,0.64427070836775,123,0.000649881592079497,NA,168732633
51,-0.737598943130779,0.181941657710524,0.478260869565217,0.334808002095486,0.683177994330148,0.521739130434782,0.316822005669852,0.665191997904514,134,5.03403837634722e-05,NA,979559223
176,-0.717839793150317,0.192068331371898,0.487804878048781,0.334778283954833,0.71077967255573,0.512195121951219,0.28922032744427,0.665221716045167,121,0.000185919101718072,NA,603167425
251,-0.693147180559945,0.196116135039145,0.5,0.340436132061681,0.73435213379379,0.5,0.26564786620621,0.659563867938319,117,0.000408746902636998,NA,898701047
201,-0.736949803218338,0.208558868719544,0.478571428571428,0.317995618510719,0.720231974633883,0.521428571428572,0.279768025366117,0.682004381489281,102,0.000410043720591452,NA,378907093
376,-0.921988752988793,0.192387595818816,0.397727272727272,0.272787680943036,0.579890495509975,0.602272727272728,0.420109504490025,0.727212319056964,114,1.64838759428951e-06,NA,229435677
401,-0.836248024200619,0.187197048734122,0.433333333333333,0.300247694176034,0.625409558241885,0.566666666666667,0.374590441758115,0.699752305823967,123,7.92473264647392e-06,NA,101724248
426,-1.11058847971483,0.167096405262572,0.329365079365079,0.237380387019493,0.456993759540281,0.670634920634921,0.543006240459719,0.762619612980507,146,3.00361379536384e-11,NA,973480932
476,-0.775385278796919,0.201498148313727,0.460526315789473,0.310269379581622,0.683549526610094,0.539473684210527,0.316450473389906,0.689730620418378,108,0.000119036851751276,NA,57315818
501,-0.924476316460594,0.188249198094427,0.396739130434783,0.274326036747749,0.573776880547739,0.603260869565217,0.426223119452261,0.725673963252251,119,9.06511383348941e-07,NA,609879758
451,-0.987655218082126,0.184680246406403,0.372448979591837,0.259338310967323,0.534892981609953,0.627551020408163,0.465107018390047,0.740661689032677,122,8.89706803324926e-08,NA,995369696
651,-0.986694372464125,0.17119744606872,0.372807017543859,0.266538867694241,0.521443921227218,0.627192982456141,0.478556078772782,0.733461132305759,142,8.23932668201188e-09,NA,9885063
76,-0.796095149812387,0.183813283572648,0.451086956521739,0.314628542707461,0.6467291256955,0.548913043478261,0.3532708743045,0.685371457292539,129,1.48434347010273e-05,NA,675538570
1,-1.00144854021446,0.185194633195897,0.36734693877551,0.255527983363389,0.528097829644878,0.63265306122449,0.471902170355122,0.744472016636611,121,6.3894054553302e-08,NA,921219860
101,-1.01160091167848,0.195837362979488,0.363636363636364,0.247725230159324,0.533782549616096,0.636363636363636,0.466217450383904,0.752274769840676,108,2.39777301987285e-07,NA,314886242
726,-1.2549583590588,0.181462048487334,0.285087719298246,0.199764233829377,0.406854651289049,0.714912280701754,0.593145348710951,0.800235766170623,122,4.65173869802319e-12,NA,289511570
801,-0.834225778819851,0.203635224456512,0.434210526315789,0.291316933842279,0.647194719087327,0.565789473684211,0.352805280912673,0.708683066157721,104,4.19140486180649e-05,NA,842539188
126,-1.06582246584512,0.195834763234696,0.344444444444444,0.234652038656423,0.505608116545526,0.655555555555556,0.494391883454474,0.765347961343577,107,5.25503652290112e-08,NA,712632739
301,-1.01160091167848,0.175162262462575,0.363636363636364,0.257969830342356,0.512584765370397,0.636363636363636,0.487415234629603,0.742030169657644,135,7.68517940472334e-09,NA,679502782
151,-0.682565071229408,0.178333708258397,0.50531914893617,0.3562606273646,0.716743368950088,0.49468085106383,0.283256631049912,0.6437393726354,142,0.000129472604132468,NA,988630743
326,-0.887303195000904,0.177517900653607,0.411764705882352,0.290767329417102,0.583112873617114,0.588235294117648,0.416887126382886,0.709232670582898,135,5.78118216823381e-07,NA,342588585
276,-0.905708622543619,0.185565326752563,0.404255319148936,0.280997367011522,0.581579695205853,0.595744680851064,0.418420304794147,0.719002632988478,123,1.05652380055476e-06,NA,357757350
926,-0.810930216216328,0.186338998157482,0.444444444444445,0.308464676957304,0.640367857175661,0.555555555555555,0.359632142824339,0.691535323042696,125,1.34957764499344e-05,NA,189610170
826,-0.767255152713667,0.19138975062198,0.464285714285714,0.319061255556673,0.675610782367485,0.535714285714286,0.324389217632515,0.680938744443327,120,6.10119828066858e-05,NA,837895191
226,-0.784118958765672,0.183422714927756,0.456521739130435,0.318663091446913,0.654020198424506,0.543478260869565,0.345979801575494,0.681336908553087,130,1.91198797814754e-05,NA,274667175
351,-0.934309237376833,0.197385508519507,0.392857142857143,0.266820875194058,0.578428260463612,0.607142857142857,0.421571739536388,0.733179124805942,108,2.20764011715668e-06,NA,687286396
951,-0.927986771637346,0.194837615255976,0.395348837209302,0.269857434347058,0.579197321211216,0.604651162790698,0.420802678788784,0.730142565652942,111,1.90856187734441e-06,NA,954174061
901,-1.02789676386971,0.1711419647254,0.357758620689655,0.255807811960305,0.500341368377076,0.642241379310345,0.499658631622924,0.744192188039695,141,1.90032096692697e-09,NA,706174165
526,-1.02338886743052,0.18795235291687,0.359375,0.24863515202618,0.519437374693508,0.640625,0.480562625306492,0.75136484797382,117,5.18234969293036e-08,NA,25650870
576,-0.798507696217772,0.197202659471308,0.45,0.305740735297084,0.662325874905853,0.55,0.337674125094147,0.694259264702916,112,5.1398926980002e-05,NA,686747235
751,-1.00900012997842,0.187400767419964,0.364583333333333,0.252511399488491,0.526396064548771,0.635416666666667,0.473603935451229,0.747488600511508,118,7.2774210976618e-08,NA,978884848
551,-1.1239300966524,0.188107988650332,0.325,0.224784080531472,0.469895375821382,0.675,0.530104624178618,0.775215919468528,115,2.30203773884625e-09,NA,328029131
676,-1.09861228866811,0.197202659463747,0.333333333333333,0.226474618741937,0.490611759182251,0.666666666666667,0.509388240817749,0.773525381258063,105,2.5330881008401e-08,NA,923031150
601,-1.02789676386971,0.1711419647254,0.357758620689655,0.255807811960305,0.500341368377076,0.642241379310345,0.499658631622924,0.744192188039695,141,1.90032096692699e-09,NA,920112053
626,-0.918697471904721,0.176858593265874,0.399038461538461,0.282145059457017,0.564361091749827,0.600961538461539,0.435638908250173,0.717854940542983,135,2.05236408437311e-07,NA,716204258
701,-0.717244732139006,0.189748901904512,0.488095238095238,0.33650383071071,0.70797696700237,0.511904761904762,0.29202303299763,0.66349616928929,124,0.00015684866565444,NA,252861110
776,-0.921988752988793,0.192387595818816,0.397727272727273,0.272787680943036,0.579890495509975,0.602272727272727,0.420109504490025,0.727212319056964,114,1.64838759428951e-06,NA,159773981
876,-0.826678573184468,0.198206241827255,0.4375,0.296663829433551,0.645195777205028,0.5625,0.354804222794972,0.703336170566449,110,3.0353230868885e-05,NA,254822884
851,-0.987946720780591,0.188579718000837,0.372340425531915,0.257288777698061,0.538839640522465,0.627659574468085,0.461160359477535,0.742711222301939,117,1.61553074864876e-07,NA,777611200
976,-0.989412996703118,0.207080672600011,0.371794871794872,0.247762746787567,0.557918526837634,0.628205128205128,0.442081473162366,0.752237253212433,97,1.77125857208159e-06,NA,641725009
52,-0.956731701432666,0.200657070117415,0.384146341463415,0.259237063687197,0.569241178559971,0.615853658536585,0.430758821440029,0.740762936312803,104,1.86069346709987e-06,NA,198789030
202,-0.441832752279039,0.199204768050548,0.642857142857143,0.435061915644666,0.949899982649782,0.357142857142857,0.0501000173502176,0.564938084355334,125,0.0265560041456473,NA,634739455
27,-0.903868211875598,0.179849045098771,0.405,0.284686739488181,0.576159607205061,0.595,0.423840392794939,0.715313260511819,131,5.01586915061984e-07,NA,663968221
177,-1.02585293438568,0.178957590715259,0.358490566037736,0.252434525978341,0.509104233820547,0.641509433962264,0.490895766179453,0.747565474021659,129,9.90310285291511e-09,NA,136140002
252,-0.849151429036526,0.187641240726075,0.427777777777778,0.29614043255055,0.617929222242416,0.572222222222222,0.382070777757584,0.70385956744945,122,6.02817477409955e-06,NA,527006883
277,-0.693147180559946,0.201346816462527,0.5,0.336963828159687,0.741919396409293,0.5,0.258080603590707,0.663036171840313,111,0.000576249946143285,NA,687281144
502,-0.458953793059151,0.196892835578163,0.631944444444444,0.429618935544729,0.929553489903426,0.368055555555556,0.0704465100965743,0.570381064455271,127,0.019754272042901,NA,207070919
327,-0.823200308808143,0.195650537450269,0.439024390243903,0.299192435456507,0.64420885152041,0.560975609756097,0.35579114847959,0.700807564543493,113,2.58207477219677e-05,NA,49090727
302,-0.743157601134607,0.192900898744513,0.475609756097561,0.325876626599089,0.694141959354055,0.524390243902439,0.305858040645945,0.674123373400911,119,0.000116900921077017,NA,156756633
102,-0.945982521681558,0.187016646031184,0.388297872340426,0.269138701740829,0.560213884844003,0.611702127659574,0.439786115155997,0.730861298259171,120,4.23055403632356e-07,NA,584458455
152,-0.973762085788634,0.188045480663287,0.377659574468085,0.261237726857063,0.54596537760204,0.622340425531915,0.45403462239796,0.738762273142937,118,2.23877559811173e-07,NA,194316604
377,-0.949867027407759,0.176247117676677,0.386792452830189,0.273814329888202,0.546386310853339,0.613207547169811,0.453613689146661,0.726185670111798,135,7.06914919582167e-08,NA,786786064
577,-0.980829253011726,0.186338998153664,0.375,0.260267071184673,0.540310379487919,0.625,0.459689620512081,0.739732928815327,120,1.41198500445534e-07,NA,272368019
477,-0.751987680582879,0.209100319795833,0.471428571428571,0.312917163589174,0.710235563335755,0.528571428571429,0.289764436664245,0.687082836410826,101,0.000322774346281055,NA,89487049
827,-0.748717031714755,0.203255359899004,0.472972972972973,0.317559455494211,0.704445826734236,0.527027027027027,0.295554173265764,0.68244054450579,107,0.000229938195561984,NA,587259617
2,-0.705725962766805,0.194057279848015,0.49375,0.337540005051986,0.722252351872938,0.50625,0.277747648127062,0.662459994948014,119,0.000276165097029622,NA,378219044
427,-0.743157601134607,0.192900898744513,0.475609756097561,0.325876626599089,0.694141959354056,0.524390243902439,0.305858040645944,0.674123373400911,119,0.000116900921077021,NA,566109422
402,-0.930276973848895,0.190543247784142,0.394444444444444,0.271515818758086,0.573028932401579,0.605555555555556,0.426971067598421,0.728484181241914,116,1.04889978486163e-06,NA,551375848
527,-1.01050502115784,0.172023406631422,0.364035087719298,0.259846371187443,0.509999598936871,0.635964912280702,0.490000401063129,0.740153628812557,140,4.24813751072357e-09,NA,918928519
127,-0.812206540575934,0.178612474788266,0.443877551020408,0.312772071948077,0.629938853148575,0.556122448979592,0.370061146851425,0.687227928051923,136,5.43355772562696e-06,NA,954968978
