"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","seed"
1,-0.791796261248868,0.192069377006821,0.45303030320287,0.310912013160035,0.660111050499819,0.54696969679713,0.339888949500181,0.689087986839965,112,3.74865197900709e-05,553471106
76,-0.799880379617427,0.173789590790749,0.449382716234671,0.319658602956635,0.63175157428141,0.550617283765329,0.36824842571859,0.680341397043365,137,4.17290522975193e-06,179906008
26,-0.851996381168758,0.198581277590622,0.4265625,0.289034698734882,0.629528451783394,0.5734375,0.370471548216606,0.710965301265118,106,1.78338367608775e-05,15138954
51,-0.755022584023635,0.191471175710072,0.470000000119567,0.322936621753874,0.684035148793846,0.529999999880433,0.315964851206154,0.677063378246126,112,8.03780040200275e-05,4234119
151,-0.92610435332248,0.20314040868578,0.39609375,0.266001790731083,0.58980903232968,0.60390625,0.41019096767032,0.733998209268917,103,5.14131564146905e-06,181797076
126,-0.495321437229603,0.179698822107064,0.609375000000257,0.428474241205632,0.866651609161967,0.390624999999743,0.133348390838033,0.571525758794368,124,0.00584418735173391,852776363
226,-0.803987161553697,0.200506774023461,0.447540983798418,0.302107242418784,0.662986198462625,0.552459016201582,0.337013801537375,0.697892757581216,103,6.07764898277399e-05,759528832
251,-0.338975366839406,0.191767121477828,0.712499999999947,0.489274293994415,1.03756983808702,0.287500000000053,-0.0375698380870162,0.510725706005585,109,0.0771209911148416,51362139
276,-0.728617359826518,0.188572740383827,0.482575757663459,0.333466409631307,0.69835928045029,0.517424242336541,0.30164071954971,0.666533590368693,115,0.000111612377729064,207503020
176,-0.68671629013219,0.192255989740084,0.50322580650066,0.345234595584851,0.733519223064074,0.49677419349934,0.266480776935926,0.654765404415149,110,0.000354421016183277,241930469
326,-0.346699798881978,0.183501749057569,0.707017543859603,0.493438712080009,1.01304132628373,0.292982456140397,-0.013041326283725,0.506561287919991,119,0.0588443845342589,726841766
301,-0.903689304996151,0.194289906008204,0.405072463768116,0.276791566560256,0.592805998182216,0.594927536231884,0.407194001817784,0.723208433439744,112,3.29942413967678e-06,611784289
401,-0.912621002985193,0.196253423314002,0.401470588235294,0.273276645196671,0.589800248396626,0.598529411764706,0.410199751603374,0.726723354803329,110,3.31585977111098e-06,648940053
376,-0.801642494603831,0.18572202428605,0.448591549483874,0.311719674772225,0.645562005078398,0.551408450516126,0.354437994921602,0.688280325227775,120,1.58625612280656e-05,455204073
451,-0.319557280982323,0.19274776986097,0.726470588235227,0.497909986641653,1.05994964899281,0.273529411764773,-0.0599496489928124,0.502090013358347,108,0.0973368631793757,629803692
426,-0.785604291024185,0.177497976054807,0.455844156007202,0.321906569806875,0.645509952439249,0.544155843992798,0.354490047560751,0.678093430193125,131,9.60009112776165e-06,880016543
526,-0.990398704027876,0.180936716113936,0.371428571428572,0.260532373485889,0.529527988509042,0.628571428571428,0.470472011490958,0.739467626514111,132,4.4066067505219e-08,890059449
101,-0.836248024200618,0.199204768222399,0.433333333333333,0.293263957854293,0.640302951483299,0.566666666666667,0.359697048516701,0.706736042145707,105,2.69363761623336e-05,607042223
201,-0.483892741406185,0.188210513766269,0.616379310344962,0.426228978074943,0.891359981991955,0.383620689655038,0.108640018008045,0.573771021925057,113,0.0101399865551752,233274303
551,-0.820980551570629,0.195222662896045,0.440000000219648,0.300108879106904,0.645099207892236,0.559999999780352,0.354900792107764,0.699891120893096,109,2.60672963739886e-05,412898052
626,-0.557076641411551,0.190210204177195,0.572881355935179,0.394600352892026,0.831709970791467,0.427118644064821,0.168290029208533,0.605399647107974,111,0.00340336627061893,281504175
576,-0.670733585648646,0.174018636575044,0.511333333371376,0.363562576834093,0.719165817597332,0.488666666628624,0.280834182402668,0.636437423165907,134,0.00011602427205367,71606844
351,-0.465269092163569,0.185722944709305,0.62796610169495,0.436363627631125,0.903699116763471,0.37203389830505,0.0963008832365287,0.563636372368875,116,0.0122389676123204,692045529
676,-0.639537729913196,0.179860769708661,0.527536231905881,0.370812638754151,0.75049889590728,0.472463768094119,0.24950110409272,0.629187361245849,125,0.000376919904268803,43240763
