"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","seed"
126,-0.60062381166706,0.177655458103463,0.548469387752766,0.387196829763766,0.776914081361221,0.451530612247234,0.223085918638779,0.612803170236234,171,0.000722658928871101,875516505
51,-0.955511445272371,0.150091547148578,0.384615384521179,0.286594924794737,0.516160550003888,0.615384615478821,0.483839449996112,0.713405075205263,205,1.93780197729946e-10,339325966
151,-0.987419062949926,0.159705485559939,0.372536945716267,0.272412977969758,0.50946095504676,0.627463054283733,0.49053904495324,0.727587022030242,179,6.29945053711171e-10,917371160
76,-0.676798042575432,0.161206470054132,0.50824175823311,0.370553695375881,0.697091104569499,0.49175824176689,0.302908895430501,0.629446304624119,200,2.68889985901734e-05,715279249
26,-0.817057975300651,0.156958778759281,0.441729323262699,0.324752628766152,0.600841310419778,0.558270676737301,0.399158689580222,0.675247371233848,198,1.9341486222183e-07,381637904
201,-0.596755334888817,0.16610264925652,0.55059523809307,0.3975993077915,0.762463893346963,0.44940476190693,0.237536106653037,0.6024006922085,196,0.000327281796222904,248399342
426,-0.449800921928313,0.191236577493498,0.637755102040755,0.438402550182874,0.927758221318171,0.362244897959245,0.072241778681829,0.561597449817126,160,0.0186694961116745,629793300
1,-0.667504749961214,0.156559675860981,0.51298701297952,0.377435314957988,0.697220596633735,0.48701298702048,0.302779403366265,0.622564685042012,213,2.01177155631264e-05,603583317
626,-0.512563243665097,0.164452161608015,0.598958333332995,0.433925005761928,0.826758265380694,0.401041666667005,0.173241734619306,0.566074994238073,209,0.00182830284796583,87084387
101,-0.861825961101285,0.165411156001958,0.422390109826257,0.305432684646407,0.584133309392157,0.577609890173743,0.415866690607843,0.694567315353593,175,1.8863252460841e-07,539276216
601,-0.872615668534916,0.168958600092262,0.417857142788856,0.300061315684733,0.581896374683363,0.582142857211144,0.418103625316637,0.699938684315268,167,2.40861535748581e-07,863607767
376,-0.617639628057764,0.16155912116214,0.539215686271294,0.39286482347296,0.740085492385741,0.460784313728706,0.259914507614259,0.60713517652704,205,0.000131840733303228,67303209
176,-0.920985576394418,0.154098617117312,0.398126463614217,0.294341884145361,0.538505355736883,0.601873536385783,0.461494644263117,0.705658115854639,197,2.27844699718277e-09,310271850
226,-0.523349609951772,0.17197845154482,0.592532467532027,0.42298389197572,0.830042778791551,0.407467532467973,0.169957221208449,0.57701610802428,190,0.00234145530433374,443055707
826,-0.88854081910272,0.147412558889603,0.411255411180782,0.308058947789164,0.549021589664157,0.588744588819218,0.450978410335843,0.691941052210836,218,1.66434080258426e-09,435744361
726,-0.85372875085956,0.16521284864748,0.425824175763681,0.308035579756041,0.588653521156308,0.574175824236319,0.411346478843692,0.691964420243959,176,2.3731237200612e-07,546532392
776,-1.01387106047196,0.153900993729504,0.362811791289272,0.268337043031077,0.490548730848488,0.637188208710728,0.509451269151512,0.731662956968923,191,4.46350494615997e-11,887079380
326,-0.865316366045007,0.15947695893547,0.420918367281644,0.307929178642068,0.575366948648237,0.579081632718356,0.424633051351763,0.692070821357932,188,5.76423180554042e-08,933356705
801,-0.821401516191126,0.161360823962377,0.439814814767534,0.320567338658041,0.603421022549479,0.560185185232466,0.396578977450521,0.679432661341959,187,3.57187790875425e-07,969223863
276,-0.94329133392869,0.154635829009118,0.389344262203185,0.287546127106089,0.527181346645698,0.610655737796815,0.472818653354302,0.712453872893911,194,1.06013650231562e-09,287827800
851,-0.756878924780889,0.152973087322702,0.46912832927281,0.347600771343892,0.633144133931064,0.53087167072719,0.366855866068936,0.652399228656108,214,7.50602878789023e-07,237626257
251,-0.799831323235153,0.152607939577486,0.449404761865721,0.333224984315155,0.606090928033693,0.550595238134279,0.393909071966307,0.666775015684845,211,1.59634359989725e-07,924438714
301,-0.959415158755324,0.163267861046205,0.383116883022094,0.278200198427339,0.527600436255265,0.616883116977906,0.472399563744735,0.721799801572661,173,4.19472151986877e-09,77743286
901,-0.336472236621215,0.176776695296637,0.714285714285713,0.505125587397508,1.01005392393862,0.285714285714287,-0.0100539239386159,0.494874412602492,200,0.0569917087892611,809186203
476,-0.848871424971299,0.163529631182948,0.427897574065511,0.310558306541572,0.589571523396493,0.572102425934489,0.410428476603507,0.689441693458428,180,2.09242462353747e-07,341225775
451,-0.554725802642812,0.160329049497723,0.574229691875843,0.419385403112695,0.786245149651095,0.425770308124157,0.213754850348905,0.580614596887305,215,0.000540334420417367,317115268
926,-0.841028247501682,0.163341435425571,0.431266846305952,0.313119122393346,0.593994679408422,0.568733153694048,0.406005320591578,0.686880877606654,181,2.62022532265158e-07,199001117
351,-0.799831323235154,0.152607939577485,0.44940476186572,0.333224984315155,0.606090928033693,0.55059523813428,0.393909071966307,0.666775015684845,211,1.59634359989719e-07,401064028
951,-0.823570299335947,0.154420543534233,0.438861985424012,0.324253713542846,0.593978832642904,0.561138014575988,0.406021167357096,0.675746286457154,204,9.64464804496288e-08,516652827
501,-0.674798041908221,0.1581519048631,0.50925925925087,0.37352509813201,0.69431744862587,0.49074074074913,0.30568255137413,0.62647490186799,208,1.98322094322378e-05,279627418
551,-0.872615668534916,0.168958600092262,0.417857142788856,0.300061315684733,0.581896374683363,0.582142857211144,0.418103625316637,0.699938684315267,167,2.40861535748582e-07,193960848
651,-0.676210671045903,0.171384708246694,0.508540372662236,0.36344818869371,0.711554820391161,0.491459627337764,0.288445179608839,0.63655181130629,177,7.96097730829454e-05,461557479
526,-0.540772700135082,0.168540194320026,0.582298136645299,0.41848869148885,0.810227676007876,0.417701863354701,0.189772323992124,0.58151130851115,196,0.00133397688859684,131018780
401,-0.590706375008929,0.164277541476853,0.553935860056384,0.401445121038827,0.764350893747015,0.446064139943616,0.235649106252985,0.598554878961173,201,0.000323417438509546,36282551
701,-0.506371273417092,0.164335549530523,0.602678571428281,0.436719995472139,0.83170329782165,0.397321428571719,0.16829670217835,0.563280004527861,210,0.00206081423530255,667649576
576,-0.762990753984657,0.160033487431295,0.466269841243055,0.340734865153132,0.638054942675496,0.533730158756945,0.361945057324504,0.659265134846868,195,1.86346202018224e-06,13566480
751,-0.689112205368464,0.159935405473658,0.502021563331928,0.366931594264819,0.686846414943333,0.497978436668072,0.313153585056667,0.633068405735181,202,1.6422378955483e-05,37385370
676,-0.817444897341072,0.159795992932137,0.441558441512719,0.322826811017027,0.603958068590708,0.558441558487281,0.396041931409292,0.677173188982973,191,3.12822817904286e-07,354079184
976,-0.610909082328204,0.163030510544348,0.542857142854303,0.394378957301001,0.747235297655648,0.457142857145697,0.252764702344352,0.605621042698999,202,0.00017881446548883,244457070
876,-0.792291230955222,0.15779542571761,0.452806122412651,0.33235068670482,0.616918792999165,0.547193877587349,0.383081207000835,0.66764931329518,198,5.14024837406396e-07,600752794
127,-1.00492680485112,0.157469831921093,0.366071428476127,0.26886066593693,0.498430256726316,0.633928571523873,0.501569743273684,0.73113933406307,183,1.75121334143858e-10,776251729
202,-1.0379876670999,0.158335176158532,0.354166666578754,0.25967643341303,0.483039704708192,0.645833333421246,0.516960295291808,0.740323566586971,179,5.54054948529577e-11,710500046
152,-0.810118857241874,0.159627968269227,0.444805194762305,0.325307650992422,0.608198610404466,0.555194805237695,0.391801389595534,0.674692349007578,192,3.87407689849575e-07,830558774
52,-0.932889790949849,0.150722256417628,0.393415178482028,0.292789901999298,0.528623089810034,0.606584821517972,0.471376910189966,0.707210098000702,205,6.03696183148185e-10,4316622
2,-0.355400246506735,0.177114163046302,0.700892857142855,0.495326752944592,0.991771177860903,0.299107142857145,0.0082288221390967,0.504673247055408,197,0.0447904862498178,527088573
627,-0.579702546504914,0.173128996816895,0.560064935063393,0.398906133184591,0.786332185427724,0.439935064936607,0.213667814572276,0.601093866815409,182,0.000812839893058249,789792865
377,-0.646133215801879,0.170723571430676,0.524068322976068,0.375031496032719,0.732332110908859,0.475931677023932,0.267667889091141,0.624968503967281,181,0.000153909637105872,537971119
77,-0.915427049865993,0.152719602083362,0.400345622035547,0.296783616500457,0.540045366967829,0.599654377964453,0.459954633032171,0.703216383499543,201,2.04529040851299e-09,69948388
827,-0.624154309079748,0.16843038421302,0.535714285710668,0.385092468334743,0.745249049288141,0.464285714289332,0.254750950711859,0.614907531665257,188,0.000210798645919531,8511809
852,-0.757685701751362,0.169616748197656,0.46874999997476,0.33617331976075,0.653610948759151,0.53125000002524,0.346389051240849,0.66382668023925,174,7.93073325227467e-06,891147805
477,-0.323049216289072,0.183558420383522,0.723938223938224,0.505191805321315,1.03740113469477,0.276061776061776,-0.037401134694768,0.494808194678685,187,0.078420373012701,61039001
27,-0.74405823634384,0.152704221596804,0.475181598041416,0.352271529206584,0.64097587342853,0.524818401958584,0.35902412657147,0.647728470793416,216,1.10169587296614e-06,728016440
927,-0.732367893752052,0.162399588586785,0.480769230750565,0.349705034466598,0.660954319942932,0.519230769249435,0.339045680057068,0.650294965533402,192,6.49297882840895e-06,626078270
102,-0.875468737520568,0.162650012152667,0.416666666597222,0.302928976049931,0.573108301876756,0.583333333402778,0.426891698123244,0.697071023950069,180,7.34457105732247e-08,817161589
602,-0.755182571531601,0.155597321041275,0.469924812005544,0.346404636744137,0.637489529626463,0.530075187994456,0.362510470373537,0.653595363255863,207,1.21336846180532e-06,277983681
427,-0.725250425979588,0.162243544746477,0.484203296686241,0.352310661896608,0.665471862985026,0.515796703313759,0.334528137014974,0.647689338103392,193,7.81705152227463e-06,176364054
177,-0.617087141855801,0.168282052714256,0.539513677808367,0.387936386771512,0.750316336564089,0.460486322191633,0.249683663435911,0.612063613228488,189,0.000245430727748265,1250387
777,-0.664159643700504,0.162513273997891,0.514705882345833,0.374306683682381,0.707767605737447,0.485294117654167,0.292232394262553,0.625693316317619,198,4.37359248856003e-05,83988676
227,-0.425878824336842,0.183057461137206,0.653195488721775,0.45627259352026,0.935108425414408,0.346804511278225,0.0648915745855916,0.54372740647974,177,0.0199931613470506,88541799
277,-0.376746135759161,0.18211288955529,0.686090225563904,0.480138420597402,0.980383525710452,0.313909774436096,0.0196164742895476,0.519861579402598,184,0.0385695033549074,420770404
802,-0.940491637518915,0.157165805838035,0.39043583525982,0.28692599415459,0.531287316453109,0.60956416474018,0.468712683546891,0.713074005845409,188,2.17625851557669e-09,793106653
302,-0.514455391817163,0.168025703177461,0.597826086956167,0.430081859052947,0.83099536221388,0.402173913043833,0.16900463778612,0.569918140947053,200,0.00220035361672189,444058990
902,-0.754029390545863,0.162880444815048,0.470467032942824,0.341888986268121,0.647400875652784,0.529532967057176,0.352599124347216,0.658111013731879,189,3.66828337172244e-06,535120496
727,-0.604351681781405,0.162898581063054,0.546428571426063,0.397076217220685,0.751956855438617,0.453571428573937,0.248043144561383,0.602923782779315,203,0.000207269569947958,519623117
577,-0.787057780085651,0.165227572846239,0.455182072794627,0.32926319207429,0.629255636162531,0.544817927205373,0.370744363837469,0.67073680792571,181,1.90285097079229e-06,423982071
327,-0.675074399516798,0.169526641893292,0.50911854102501,0.365188904740175,0.709774271482461,0.49088145897499,0.290225728517539,0.634811095259825,181,6.83050259622536e-05,628458678
352,-0.589307577746201,0.167707813810583,0.554711246198736,0.399313341703193,0.77058423679735,0.445288753801264,0.22941576320265,0.600686658296807,193,0.000441588028307399,126804256
452,-0.915675158042682,0.157904043648794,0.400246305334371,0.293710292653078,0.545425573910801,0.599753694665629,0.454574426089199,0.706289707346922,188,6.6737712861427e-09,807192047
252,-0.640548118857818,0.180706133576614,0.527003484315737,0.369824898575645,0.750984245654078,0.472996515684263,0.249015754345922,0.630175101424355,162,0.000393067711032016,513555966
652,-0.709312117441378,0.166780006812413,0.491982507274816,0.354802165851868,0.682202113629347,0.508017492725184,0.317797886370653,0.645197834148132,184,2.10943947952681e-05,481173442
952,-0.706219262154129,0.157355538669371,0.493506493493252,0.362536380140777,0.671790949712227,0.506493506506748,0.328209050287773,0.637463619859223,207,7.18786255719411e-06,61384573
502,-0.792777021589436,0.155061601945608,0.452586206860051,0.333973985491811,0.613324041806219,0.547413793139949,0.386675958193781,0.666026014508189,205,3.17656208419844e-07,374357601
527,-0.806475865959928,0.167332005303481,0.446428571387063,0.321601984876851,0.619705346119085,0.553571428612937,0.380294653880915,0.678398015123149,175,1.43835422866831e-06,337172987
552,-0.71116568609147,0.168549965614676,0.491071428557263,0.352918704198908,0.683305092861715,0.508928571442737,0.316694907138285,0.647081295801092,180,2.45043846543843e-05,260854718
402,-0.448801421595226,0.178865891083251,0.638392857142798,0.449611174596897,0.906439748559038,0.361607142857202,0.0935602514409622,0.550388825403103,183,0.0121021945227621,380844573
702,-0.533182530868216,0.176226844212515,0.586734693876995,0.415371990068028,0.828793489283062,0.413265306123005,0.171206510716938,0.584628009931972,180,0.00248184149802761,612151282
752,-0.631589287568276,0.172293089789672,0.531746031741903,0.379357010019131,0.745350250042833,0.468253968258097,0.254649749957167,0.620642989980869,179,0.000246581791369829,531375125
677,-0.624154309079748,0.16329931618527,0.535714285710667,0.388984770115992,0.737791857066569,0.464285714289333,0.262208142933431,0.611015229884008,200,0.000132293738749816,172683214
977,-0.836553321227483,0.161716128767159,0.433201058147663,0.315526972512939,0.59476106047498,0.566798941852336,0.40523893952502,0.684473027487061,185,2.30397146649689e-07,332251486
877,-0.759592280023219,0.166233533878029,0.467857142831354,0.337765294576474,0.648054461524195,0.532142857168646,0.351945538475805,0.662234705423526,181,4.89055513652767e-06,739445177
153,-0.735016901925038,0.159421047048967,0.479497354478062,0.350821962860169,0.655368640768654,0.520502645521938,0.344631359231346,0.649178037139831,199,4.0162692402642e-06,913386656
53,-0.690403694635311,0.161493294904156,0.501373626363039,0.365340772965794,0.688057648676295,0.498626373636961,0.311942351323705,0.634659227034206,198,1.91031825583259e-05,728358876
128,-0.728727113029522,0.170735501557869,0.482522796334754,0.345292792842699,0.674292234905629,0.517477203665246,0.325707765094371,0.654707207157301,174,1.97088454627919e-05,487984976
478,-0.554195720467644,0.168807248634399,0.574534161489787,0.412692775379643,0.799843182171333,0.425465838510213,0.200156817828667,0.587307224620357,194,0.00102705378165943,742587526
203,-0.739667196237635,0.158064984325329,0.477272727252302,0.350123659958542,0.650596581235962,0.522727272747698,0.349403418764038,0.649876340041458,202,2.87556708039755e-06,100149264
603,-0.570087087804952,0.165566544633034,0.565476190474927,0.408774527550818,0.782248649175636,0.434523809525073,0.217751350824364,0.591225472449182,200,0.000574766659740924,709182969
103,-0.712949807885726,0.163556413141592,0.490196078416862,0.355754466443808,0.675443931027147,0.509803921583138,0.324556068972853,0.644245533556192,191,1.30631095175028e-05,805506189
428,-0.696913663378761,0.154379946317391,0.498120300740254,0.368066077651607,0.674128503209749,0.501879699259746,0.325871496790251,0.631933922348393,216,6.35334780315823e-06,494813579
628,-0.850278488663564,0.159122058253626,0.427295918308285,0.312812286501175,0.583678486050241,0.572704081691715,0.416321513949759,0.687187713498825,190,9.1137937371874e-08,235645553
3,-0.960626545942352,0.161834718735236,0.382653061129536,0.278644984026095,0.525483585156129,0.617346938870464,0.474516414843871,0.721355015973905,176,2.9232774157865e-09,534883901
828,-0.836553321227482,0.161716128767159,0.433201058147664,0.315526972512939,0.59476106047498,0.566798941852336,0.40523893952502,0.684473027487061,185,2.30397146649691e-07,299021722
778,-0.536448728654914,0.180647689678672,0.584821428570829,0.410445676290093,0.833279829883983,0.415178571429171,0.166720170116017,0.589554323709907,171,0.00298201983257934,760469918
378,-0.667639421027372,0.169363523675806,0.512917933123191,0.368031838193007,0.714842518546986,0.487082066876809,0.285157481453014,0.631968161806993,182,8.07882433794103e-05,185439188
