"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","seed"
51,-1.38629436111989,0.157134840278298,0.25,0.183732756258889,0.340167976971588,0.75,0.659832023028412,0.816267243741111,162,1.12109027336804e-18,617077414
76,-0.879249460193806,0.173872254549191,0.415094339622642,0.295220478508399,0.583642813863452,0.584905660377358,0.416357186136548,0.704779521491601,141,4.26192621683741e-07,857500832
151,-1.16643488500687,0.171905024264313,0.311475409836065,0.222381135782204,0.436264211850962,0.688524590163935,0.563735788149038,0.777618864217796,137,1.15809482560241e-11,803811881
276,-1.30291275218084,0.166811531263359,0.271739130434783,0.195957526324109,0.376827348225037,0.728260869565217,0.623172651774963,0.804042473675891,144,5.68768495977439e-15,85343985
401,-1.03691871966277,0.176074788119705,0.354545454545455,0.251071137677659,0.500664793657916,0.645454545454545,0.499335206342084,0.748928862322341,133,3.88348677725738e-09,692837648
476,-1.25276296849537,0.1829812636987,0.285714285714286,0.199608036040664,0.4089647625439,0.714285714285714,0.5910352374561,0.800391963959336,120,7.57314105458915e-12,59955544
101,-1.05228821699387,0.172008890267963,0.349137931034483,0.249219948044523,0.489115320998552,0.650862068965517,0.510884679001448,0.750780051955477,139,9.49721822605467e-10,551863667
1,-1.00785792539965,0.183571866436865,0.365,0.254704259843718,0.523057604461522,0.635,0.476942395538478,0.745295740156282,123,4.01334456631294e-08,87639618
676,-1.08334481653732,0.163548927711926,0.338461538461538,0.245638379999249,0.466361213659289,0.661538461538462,0.533638786340711,0.754361620000751,153,3.49654233432896e-11,932774477
551,-0.857769160254499,0.168473910906771,0.424107142857143,0.304838863625004,0.590039165228326,0.575892857142857,0.409960834771674,0.695161136374996,151,3.55417179764913e-07,644777326
726,-1.22030922364563,0.160167396112151,0.295138888888889,0.215621321398479,0.403981216558773,0.704861111111111,0.596018783441227,0.784378678601521,157,2.55724726813074e-14,622895966
301,-0.875468737353899,0.167541563344686,0.416666666666667,0.300038593553099,0.578629265839384,0.583333333333333,0.421370734160616,0.699961406446901,152,1.73795546252729e-07,220685853
601,-1.12924925813,0.174856262832654,0.323275862068966,0.229474989013589,0.45541905654147,0.676724137931034,0.54458094345853,0.770525010986411,133,1.05985516831718e-10,499890327
126,-0.967584026261706,0.182093093628413,0.38,0.265941230758994,0.542977106588112,0.62,0.457022893411888,0.734058769241006,126,1.07434518207263e-07,20285083
251,-1.34312218925468,0.169677309623123,0.261029411764706,0.187180178409461,0.364014792512797,0.738970588235294,0.635985207487203,0.812819821590539,139,2.45778362616723e-15,985430740
326,-0.804938586548062,0.173157319837509,0.447115384615385,0.318440161663335,0.627785660312272,0.552884615384615,0.372214339687728,0.681559838336665,145,3.34200551930675e-06,856665557
801,-0.911400746579963,0.178333858531777,0.401960784313726,0.283390723109307,0.570140300830472,0.598039215686274,0.429859699169528,0.716609276890693,133,3.21063602952393e-07,63570349
376,-0.715126087278721,0.181246355985361,0.489130434782609,0.34288422770825,0.697753244089703,0.510869565217391,0.302246755910297,0.65711577229175,136,7.95995495294003e-05,982718494
