"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","n_calendar_group","seed"
1,-1.67421337232411,0.0650794890070447,0.187455579246624,0.165007091550665,0.212958084773573,0.812544420753376,0.787041915226427,0.834992908449335,958,6.03528444684189e-146,NA,930271537
201,-1.52726848136738,0.0640536486920981,0.217127947069239,0.191510751969588,0.246171794082812,0.782872052930761,0.753828205917188,0.808489248030412,977,1.18040378998986e-125,NA,286389907
484,-1.55309949878741,0.0627930748031666,0.211591129958477,0.187088845771388,0.239302381136139,0.788408870041523,0.760697618863861,0.812911154228612,1018,4.65361048753659e-135,NA,835663382
301,-1.62084054453191,0.064794597673999,0.197732426303855,0.174150463205555,0.224507656725901,0.802267573696145,0.775492343274099,0.825849536794445,961,4.19270941469111e-138,NA,501066894
101,-1.54841321059633,0.0648563736874609,0.212585034013606,0.187209050917037,0.241400704000113,0.787414965986394,0.758599295999887,0.812790949082963,954,5.63840866257878e-126,NA,762366486
334,-1.4767115648014,0.0662046766684899,0.22838749233599,0.200594394667289,0.260031426810491,0.77161250766401,0.739968573189509,0.799405605332711,913,3.28628964441866e-110,NA,453707970
234,-1.54608130126135,0.0641828508000436,0.213081341486011,0.187893986414638,0.241645083782951,0.786918658513989,0.75835491621705,0.812106013585362,974,3.28366212553422e-128,NA,951799094
167,-1.56729648244073,0.0629136986532709,0.208608397148138,0.184407911284544,0.235984796192216,0.791391602851862,0.764015203807784,0.815592088715456,1015,5.53636828323091e-137,NA,728310469
735,-1.55551529386815,0.0639708865150075,0.211080586080586,0.186207073247179,0.239276699016581,0.788919413919414,0.760723300983419,0.813792926752821,981,1.32819644484128e-130,NA,354184784
17,-1.53748082111843,0.0634236695006706,0.214921846601236,0.189799139012059,0.243369914041339,0.785078153398764,0.756630085958661,0.810200860987941,997,8.14093193873302e-130,NA,970765634
935,-1.58536672833866,0.0647320380476241,0.204872646733112,0.180461252551564,0.232586224388736,0.795127353266888,0.767413775611264,0.819538747448436,960,1.83213700365823e-132,NA,687325530
51,-1.58508582156977,0.0670407414765618,0.204930204930205,0.179696985527582,0.233706696689631,0.795069795069795,0.766293303310369,0.820303014472418,895,1.37288661146122e-123,NA,269954117
151,-1.59607390133692,0.0635778434233098,0.202690741724199,0.178943675501377,0.229589208255587,0.797309258275801,0.770410791744413,0.821056324498623,996,4.46962215337454e-139,NA,969726554
267,-1.47197395397504,0.0640293300564424,0.229472070518348,0.202408138005537,0.260154713475687,0.770527929481652,0.739845286524313,0.797591861994463,976,5.99771895740596e-117,NA,352320162
951,-1.67883748086965,0.0657178873220677,0.186590765338393,0.164040460181617,0.212241014631518,0.813409234661607,0.787758985368482,0.835959539818383,940,6.06268788625497e-144,NA,620102994
284,-1.51837704340022,0.0653938209751527,0.219067135050742,0.192714284655652,0.2490236245076,0.780932864949259,0.7509763754924,0.807285715344348,937,2.92934523594459e-119,NA,539130956
801,-1.60280728266212,0.0633415214445427,0.201330532212885,0.177825173369352,0.227942885886761,0.798669467787115,0.772057114113239,0.822174826630648,1004,2.87085376811441e-141,NA,510705090
67,-1.57760168293648,0.0639196137009648,0.206469684648053,0.182157820200971,0.234026354902765,0.793530315351947,0.765973645097235,0.817842179799029,984,1.70984983286537e-134,NA,637906143
418,-1.63925402160915,0.0661383028038906,0.194124801197493,0.170523405997384,0.220992761782768,0.805875198802507,0.779007238217232,0.829476594002616,924,1.29323656009602e-135,NA,366326267
451,-1.52172791699421,0.0650522637451494,0.218334297281666,0.192198226270965,0.248024481257558,0.781665702718334,0.751975518742442,0.807801773729035,947,5.10807428779686e-121,NA,66727231
401,-1.49360609690898,0.0658589858385673,0.224561403508772,0.197367592496453,0.255502047261055,0.775438596491228,0.744497952738945,0.802632407503547,923,7.24571678321461e-114,NA,526188947
34,-1.63227624456273,0.0639703795727141,0.19548409769812,0.17244862988962,0.221596613886163,0.80451590230188,0.778403386113837,0.82755137011038,987,1.30565071150343e-143,NA,939529354
184,-1.51396357228795,0.0644657676560057,0.220036118239711,0.193919112036872,0.249670560170439,0.779963881760289,0.750329439829561,0.806080887963128,964,5.8373569141754e-122,NA,574564273
384,-1.59583588914793,0.0639312503259708,0.202738990332975,0.178862336783721,0.229802981110193,0.797261009667025,0.770197018889807,0.821137663216279,985,1.59192052880708e-137,NA,491875451
84,-1.57949741810138,0.0638914955434769,0.206078643578644,0.181822844414953,0.233570250624245,0.793921356421356,0.766429749375755,0.818177155585047,985,6.27225004800876e-135,NA,388515409
117,-1.61938824328727,0.0660390066713006,0.198019801980198,0.173978714460427,0.225382984912191,0.801980198019802,0.774617015087809,0.826021285539573,925,8.67200057417426e-133,NA,665316035
634,-1.50379841783737,0.0636016918864182,0.222284226190476,0.196232432295802,0.251794653080676,0.777715773809524,0.748205346919324,0.803767567704198,990,1.36058031086905e-123,NA,903421319
685,-1.62762763615482,0.064547224537531,0.196394942157654,0.1730563748209,0.222880973584627,0.803605057842346,0.777119026415373,0.8269436251791,969,2.66942096201136e-140,NA,161215650
134,-1.57574150029347,0.0653941976899212,0.206854113414749,0.181970303543205,0.235140698253783,0.793145886585251,0.764859301746217,0.818029696456795,940,2.75015323445575e-128,NA,706138739
651,-1.59271346949291,0.0641189074730374,0.203373015873016,0.179355713488948,0.230606445597479,0.796626984126984,0.769393554402521,0.820644286511052,979,3.31675345344916e-136,NA,598078319
501,-1.7142559080732,0.0652135671362249,0.18009768009768,0.158488673154887,0.204652949203937,0.81990231990232,0.795347050796063,0.841511326845114,959,2.71486572858299e-152,NA,965034928
668,-1.59456144939926,0.0657911884075882,0.202997533674824,0.178438761549303,0.230936363379072,0.797002466325176,0.769063636620928,0.821561238450697,930,9.13248209785995e-130,NA,402887700
534,-1.50051916118954,0.0629965564614677,0.223014349693812,0.197110628277149,0.252322264933492,0.776985650306188,0.747677735066508,0.802889371722851,1009,2.11941897749418e-125,NA,507632861
551,-1.60551826018401,0.0671330279864633,0.200785468826706,0.176030751071208,0.22902137408737,0.799214531173294,0.77097862591263,0.823969248928792,894,2.11422605197943e-126,NA,745342917
584,-1.62492087858576,0.0627511243669637,0.196927255750785,0.174137367588575,0.222699726052822,0.803072744249215,0.777300273947178,0.825862632411425,1025,7.64313323534843e-148,NA,440148900
785,-1.57774082569085,0.0644127665704278,0.206440957886045,0.181956518768552,0.23422007291268,0.793559042113955,0.76577992708732,0.818043481231448,969,1.70199938473127e-132,NA,251193697
