"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","n_calendar_group","seed"
501,-1.86880357840517,0.162464170226132,0.154308169044609,0.112227468246285,0.212167407908072,0.845691830955391,0.787832592091928,0.887772531753715,201,1.27606648524001e-30,11,808116145
451,-1.91380751776612,0.177218421656651,0.147517639906547,0.104230629720029,0.208781757742907,0.852482360093453,0.791218242257093,0.895769370279971,185,3.4742176022686e-27,11,981333620
751,-1.72850635069688,0.167169945643117,0.177549408563498,0.127945175470257,0.246385159623124,0.822450591436502,0.753614840376876,0.872054824529743,201,4.65434026786215e-25,11,889592164
551,-1.96865396334387,0.171586646075401,0.139644696647157,0.0997630295308119,0.195469618288343,0.860355303352843,0.804530381711657,0.900236970469188,200,1.79808613082121e-30,11,894372470
1,-1.79764373401078,0.167990695331371,0.165688835599415,0.119206327036042,0.23029641903143,0.834311164400585,0.76970358096857,0.880793672963958,210,1.00845575728665e-26,11,64935516
176,-1.72961884274929,0.158965932582312,0.177351996087826,0.129874543384109,0.242185494529985,0.822648003912174,0.757814505470015,0.870125456615891,204,1.42876070355173e-27,11,485536678
51,-1.7046059916176,0.165182578336048,0.181844020130472,0.131551364899648,0.251363774769166,0.818155979869528,0.748636225230834,0.868448635100352,199,5.75060592219624e-25,11,178962471
201,-1.91594267950229,0.169884175034305,0.147203001907451,0.10551422045437,0.205363065539927,0.852796998092549,0.794636934460073,0.89448577954563,198,1.68658577669137e-29,11,736160970
26,-2.36563169011283,0.187241853205022,0.0938899722647899,0.0650487052076246,0.135518867958186,0.90611002773521,0.864481132041814,0.934951294792375,194,1.36957802545094e-36,11,734773374
476,-1.62469894313657,0.162801710096679,0.196970965739967,0.143161139778134,0.271006233986838,0.803029034260033,0.728993766013162,0.856838860221866,197,1.87185259396282e-23,11,243622480
326,-2.16812495372952,0.175304248942149,0.114391906063853,0.0811289862530866,0.16129263753032,0.885608093936147,0.83870736246968,0.918871013746913,194,3.90448800556023e-35,11,307053559
426,-2.24140089794438,0.180100076738866,0.106309471293751,0.0746913819755424,0.151312017368452,0.893690528706249,0.848687982631548,0.925308618024458,195,1.48311441802383e-35,11,568365705
301,-1.88172980471561,0.17800044224556,0.152326382832729,0.107463474553082,0.215918264353549,0.847673617167271,0.784081735646451,0.892536525446918,184,4.04026039034663e-26,11,902256410
76,-1.85504415105031,0.169590370534302,0.156446035265697,0.112204164545354,0.218132384386343,0.843553964734303,0.781867615613657,0.887795835454646,198,7.55364194535484e-28,11,512400872
126,-1.31845627645435,0.161698442357007,0.26754800348794,0.194878420431954,0.367315857813909,0.73245199651206,0.632684142186091,0.805121579568046,198,3.52672623793102e-16,11,471995899
276,-2.00829192821047,0.171253125337683,0.134217732512054,0.0959486730606077,0.187750378885366,0.865782267487946,0.812249621114634,0.904051326939392,195,9.26440099438569e-32,11,14849228
351,-1.86065626389157,0.168379159263247,0.155570501557172,0.111841414639775,0.216397307139773,0.844429498442828,0.783602692860227,0.888158585360225,189,2.18251814246052e-28,11,118413371
101,-1.71914154720283,0.180606129549197,0.179219933746543,0.12579231111372,0.255339808671437,0.820780066253457,0.744660191328563,0.87420768888628,167,1.75303065558702e-21,11,98934388
376,-1.72781497115722,0.164154043593939,0.177672205036451,0.128792720531974,0.245102458525035,0.822327794963549,0.754897541474965,0.871207279468026,206,6.58611983862342e-26,11,967941509
676,-1.92539928582231,0.168954714163339,0.145817522361574,0.104711697790296,0.203059928130003,0.854182477638426,0.796940071869997,0.895288302209704,198,4.38031569758312e-30,11,626163371
251,-1.84685234604375,0.174343403591035,0.157732874251492,0.112078121434914,0.221984980664446,0.842267125748508,0.778015019335554,0.887921878565086,176,3.20489470610611e-26,11,489854374
651,-1.67724429446659,0.178951673559149,0.18688827614082,0.131600675172272,0.265403104605397,0.81311172385918,0.734596895394603,0.868399324827728,187,7.07604975762593e-21,11,768463683
226,-1.90355870797922,0.174451685099319,0.149037294160079,0.105876947926678,0.209791795905755,0.850962705839921,0.790208204094245,0.894123052073322,191,1.01379940643716e-27,11,957614099
151,-1.66912957079301,0.1687804686358,0.188410992715917,0.135344322499084,0.262284383420943,0.811589007284083,0.737715616579057,0.864655677500916,187,4.63012316053552e-23,11,155807772
726,-1.79303217006697,0.170097535372601,0.166454684783555,0.119263826164378,0.232318239129814,0.833545315216445,0.767681760870186,0.880736173835622,181,5.57824137927511e-26,11,63317967
776,-1.80969933386973,0.161581500450601,0.163703349456637,0.119266683513654,0.224696334582439,0.836296650543363,0.775303665417561,0.880733316486346,215,4.08117390744222e-29,11,216732937
876,-1.86308527199525,0.161612541789295,0.155193078116064,0.113059614961569,0.21302824623386,0.844806921883936,0.78697175376614,0.886940385038431,204,9.52238752056584e-31,11,173963235
526,-2.07289847333687,0.171178860976201,0.125820565122225,0.0899588553675958,0.17597839082086,0.874179434877775,0.82402160917914,0.910041144632404,195,9.4011851998463e-34,11,217462281
826,-1.6778724083555,0.173159334902575,0.186770925877425,0.13301964321083,0.262242311820233,0.813229074122575,0.737757688179767,0.86698035678917,177,3.3331076213383e-22,11,16450888
601,-1.73547343017506,0.167613913415868,0.176316706874348,0.126946357482697,0.244887539425874,0.823683293125652,0.755112460574126,0.873053642517303,197,4.01384428045779e-25,11,301122117
401,-1.79675431045662,0.176202105284781,0.165836268707979,0.11740754680533,0.234241058324682,0.834163731292021,0.765758941675318,0.88259245319467,180,2.04235547940499e-24,11,142411579
926,-2.11736177435659,0.172691750760135,0.120348717123552,0.0857918396253004,0.168825074465629,0.879651282876448,0.831174925534371,0.9142081603747,209,1.46802067689424e-34,11,987130327
626,-1.89160819681416,0.158531074794343,0.150829050888291,0.110546017821624,0.205791244588934,0.849170949111709,0.794208755411066,0.889453982178376,216,8.05190107123453e-33,11,37087189
801,-1.6004564314943,0.158158071791469,0.201804387092576,0.148015163250643,0.275140801492398,0.798195612907424,0.724859198507602,0.851984836749357,210,4.53429951219452e-24,11,29209178
951,-1.83528311437206,0.160147344785791,0.159568319288,0.116581329485063,0.218405885683947,0.840431680712,0.781594114316053,0.883418670514937,201,2.09597241868386e-30,11,861357140
