"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","n_calendar_group","seed"
451,-1.74181458005663,0.413828425031995,0.17520219359188,0.0778552933418804,0.394267458535086,0.82479780640812,0.605732541464914,0.92214470665812,185,2.5647393419933e-05,51,981333620
501,-1.25785666378,0.360091223400286,0.284262644452174,0.140349085395464,0.575744763873998,0.715737355547826,0.424255236126002,0.859650914604536,201,0.000477338396461006,51,808116145
751,-1.52090704677367,0.357892747273374,0.21851359498443,0.1083526664442,0.440673891653688,0.78148640501557,0.559326108346312,0.8916473335558,201,2.14136488050817e-05,51,889592164
551,-1.40102272763172,0.366085163134984,0.246344891335467,0.120207427895977,0.504842392431841,0.753655108664533,0.495157607568159,0.879792572104023,200,0.000129693208597067,51,894372470
51,-1.19122234405555,0.352417967099041,0.303849628192723,0.152293017510662,0.606230003594171,0.696150371807277,0.393769996405829,0.847706982489338,199,0.000724487090319271,51,178962471
201,-1.58280254192346,0.371578313979149,0.20539865249091,0.099153844046408,0.425486342469342,0.79460134750909,0.574513657530658,0.900846155953592,198,2.04725130437462e-05,51,736160970
176,-1.27073209831537,0.341953817584237,0.280626100661185,0.143567601350979,0.548529108456578,0.719373899338815,0.451470891543422,0.856432398649021,204,0.000202327345752409,51,485536678
1,-1.27214222393269,0.339922091841634,0.280230661482737,0.143937330140813,0.545579270910664,0.719769338517263,0.454420729089336,0.856062669859187,210,0.000182233111809169,51,64935516
476,-1.45314458508327,0.361431248477345,0.233833820414395,0.115148023781479,0.47485187998846,0.766166179585605,0.52514812001154,0.884851976218521,197,5.80677576806264e-05,51,243622480
326,-1.45515192933375,0.378037696597236,0.233364906232964,0.111237002139478,0.48957791394661,0.766635093767036,0.51042208605339,0.888762997860522,194,0.000118492414911843,51,307053559
26,-2.55224950469333,0.165439900099106,0.0779062183361778,0.0563312547975114,0.107744428510624,0.922093781663822,0.892255571489376,0.943668745202489,194,1.0768193619402e-53,51,734773374
426,-1.87281814205872,0.389114005371727,0.153689930886268,0.0716854430015132,0.329503367306069,0.846310069113732,0.670496632693931,0.928314556998487,195,1.4865750781538e-06,51,568365705
301,-2.42163981494644,0.417018354171434,0.0887759219514987,0.0392038324644392,0.20103045602716,0.911224078048501,0.79896954397284,0.960796167535561,184,6.35891785106578e-09,51,902256410
101,-1.01814809283133,0.398982601858025,0.361263347250672,0.165275810317439,0.789657033392196,0.638736652749328,0.210342966607804,0.834724189682561,167,0.0107149294364672,51,98934388
76,-1.2203501023648,0.362711587608467,0.29512682423573,0.144966622769885,0.600826871173835,0.70487317576427,0.399173128826165,0.855033377230115,198,0.000766771476932626,51,512400872
351,-1.37561317824114,0.391954095855444,0.252684607588657,0.117205193496521,0.54476690842312,0.747315392411343,0.45523309157688,0.882794806503479,189,0.000448733548405275,51,118413371
251,-1.72378265585496,0.401290326677517,0.178390081767574,0.0812440863758798,0.391696462999299,0.821609918232426,0.608303537000701,0.91875591362412,176,1.74221618479684e-05,51,489854374
126,-0.463378616549266,0.344981211973781,0.629154379147688,0.319969574511317,1.23710272579905,0.370845620852312,-0.237102725799049,0.680030425488683,198,0.179207359966172,51,471995899
376,-1.67387749323686,0.37759352434729,0.187518552230545,0.089461474243557,0.393054191516099,0.812481447769455,0.606945808483901,0.910538525756443,206,9.29246999226077e-06,51,967941509
276,-2.304269295124,0.149051112154456,0.0998317215342574,0.0745411388404095,0.133702983071284,0.900168278465743,0.866297016928716,0.925458861159591,195,6.50095659728202e-54,51,14849228
651,-0.986543018074907,0.364670557935393,0.372863447792671,0.182449076485918,0.762005231144969,0.627136552207329,0.237994768855031,0.817550923514082,187,0.00682428645866271,51,768463683
676,-1.32066685597871,0.34505422319548,0.26695722057653,0.135747232630445,0.524991605626017,0.73304277942347,0.475008394373983,0.864252767369554,198,0.000129494333655527,50,626163371
226,-1.28944336079947,0.369388767225671,0.275424052252236,0.133529608281084,0.568101783084381,0.724575947747764,0.431898216915619,0.866470391718916,191,0.000481669071216147,51,957614099
151,-1.46320443527079,0.374699154825369,0.231493279695385,0.111069262723896,0.482483967480198,0.768506720304615,0.517516032519802,0.888930737276104,187,9.42209806982142e-05,51,155807772
726,-1.17766185961524,0.163428936290229,0.307998040015379,0.223582078937927,0.424286208912349,0.692001959984621,0.575713791087651,0.776417921062073,181,5.76376632988031e-13,51,63317967
826,-0.778291541909059,0.359355533334568,0.459189848149716,0.227043092460341,0.928701747138997,0.540810151850284,0.0712982528610031,0.772956907539659,177,0.0303266163551114,51,16450888
876,-1.45579868894594,0.37039905880592,0.233214024034226,0.11284190574098,0.481990982419971,0.766785975965774,0.518009017580029,0.88715809425902,204,8.48215849476391e-05,51,173963235
401,-1.67280091245389,0.404457124717537,0.18772053980879,0.0849644529805385,0.414749931647005,0.81227946019121,0.585250068352995,0.915035547019462,180,3.53540675656972e-05,51,142411579
776,-1.52056522517379,0.357201815907403,0.218588300418302,0.108536590897046,0.440227988412542,0.781411699581698,0.559772011587458,0.891463409102954,215,2.07299655291721e-05,51,216732937
526,-2.05339029864267,0.158236001349925,0.128299192831043,0.0940877743854558,0.17495028433409,0.871700807168957,0.82504971566591,0.905912225614544,195,1.65749147138861e-38,51,217462281
926,-2.58706484258809,0.394164604967165,0.0752405591828399,0.0347486946292018,0.162916673750069,0.92475944081716,0.837083326249931,0.965251305370798,209,5.25901476879905e-11,51,987130327
601,-1.05891091685891,0.348471232474377,0.34683333505281,0.175186881221351,0.686657365352959,0.65316666494719,0.313342634647041,0.824813118778649,197,0.00237575573912103,51,301122117
626,-2.01767503332486,0.36592701548655,0.1329642434263,0.0649018724324666,0.272403389414143,0.8670357565737,0.727596610585856,0.935098127567533,216,3.51022253100247e-08,51,37087189
801,-0.943847491518583,0.150264790887663,0.389127785639802,0.289858887341169,0.52239362037815,0.610872214360198,0.47760637962185,0.710141112658831,210,3.35907941116247e-10,51,29209178
951,-1.92992013991373,0.360295472727941,0.145159790494139,0.071641104090968,0.294123953611136,0.854840209505861,0.705876046388864,0.928358895909032,201,8.48528350939117e-08,51,861357140
976,-0.803156408338747,0.34630193696357,0.447912934387713,0.227206556989223,0.88301147401009,0.552087065612287,0.11698852598991,0.772793443010777,201,0.0203821669152667,50,525516691
576,-1.54359588338478,0.372115924864715,0.213611596340789,0.103009949926141,0.442966083606267,0.786388403659211,0.557033916393733,0.896990050073859,201,3.35160149357053e-05,51,573439905
701,-1.21631291319028,0.358287082995841,0.296320715416326,0.146820769384544,0.598048673582873,0.703679284583673,0.401951326417127,0.853179230615456,208,0.000686788041295816,51,683329103
851,-1.82011451133382,0.406388868115317,0.162007198211298,0.0730492026071779,0.359296629333716,0.837992801788702,0.640703370666284,0.926950797392822,185,7.50810842149773e-06,51,80341550
901,-0.807172828280101,0.390829810297077,0.446117535896757,0.20738357511789,0.959675112754026,0.553882464103243,0.0403248872459741,0.79261642488211,192,0.0388965540913074,51,155269175
502,-1.59466390065899,0.38196507469567,0.202976737387098,0.0960101186547952,0.429116810785788,0.797023262612902,0.570883189214212,0.903989881345205,171,2.98124141808512e-05,51,727330819
452,-1.71264160727526,0.397294753352144,0.180388646717004,0.0828001823670966,0.392995074819098,0.819611353282996,0.607004925180902,0.917199817632903,168,1.62695750150896e-05,51,434593646
752,-1.30819786038455,0.401749778853131,0.27030674820893,0.122994829911422,0.594055361350607,0.72969325179107,0.405944638649393,0.877005170088578,153,0.00112894159006133,49,803394206
52,-1.34781917245029,0.167384007360111,0.259806235871169,0.187142335647211,0.360684181717124,0.740193764128831,0.639315818282876,0.812857664352789,175,8.12804993165524e-16,51,550995086
552,-2.46461911117144,0.163323319713706,0.0850412274572547,0.0617459473463865,0.117125263733763,0.914958772542745,0.882874736266237,0.938254052653614,203,1.87218431859128e-51,50,685867074
202,-1.9516380977778,0.381206839916626,0.142041203528405,0.0672868957892467,0.299845954597034,0.857958796471595,0.700154045402966,0.932713104210753,207,3.06135152788057e-07,50,121025866
177,-1.725189601189,0.386392867771468,0.178139273152769,0.0835336523714706,0.379890017238548,0.821860726847231,0.620109982761452,0.916466347628529,171,8.01215687666528e-06,51,106287355
477,-1.43126483360567,0.397259909223645,0.239006427619775,0.109713819067958,0.520664333161016,0.760993572380225,0.479335666838984,0.890286180932042,169,0.000314756415691685,51,450429789
2,-1.12756704401417,0.344448258797846,0.323820138954224,0.164857597067871,0.636060965690063,0.676179861045776,0.363939034309937,0.835142402932129,214,0.00106207293888763,51,545325413
427,-1.41640695665751,0.395722906275436,0.242584067965809,0.111692066464442,0.526868486667086,0.757415932034191,0.473131513332914,0.888307933535558,170,0.000344529258638763,51,203110417
102,-1.04667928068769,0.369193947321815,0.351101725702894,0.170284259994628,0.723921411147683,0.648898274297106,0.276078588852317,0.829715740005372,191,0.00458200756042654,51,471294685
77,-1.37139640608752,0.391757534727759,0.253752370680249,0.117745817742579,0.546858197261999,0.746247629319751,0.453141802738001,0.882254182257421,171,0.000464167669804686,51,799135324
677,-1.40904121280178,0.356937354353144,0.244377476860879,0.121404713845409,0.491911304802667,0.755622523139121,0.508088695197333,0.878595286154591,195,7.89428780284124e-05,51,23141925
27,-1.78755611966856,0.391914490886251,0.167368699337307,0.0776383007784032,0.360804927941625,0.832631300662693,0.639195072058375,0.922361699221597,192,5.08894702858336e-06,51,725700459
302,-1.51861471492815,0.375117487065635,0.219015075216849,0.104996162244185,0.456851013855971,0.780984924783151,0.543148986144029,0.895003837755815,193,5.15753718657858e-05,51,783960341
377,-1.62301348617857,0.418168402153071,0.197303231756075,0.0869337891891522,0.447795565159248,0.802696768243925,0.552204434840752,0.913066210810848,179,0.000103923627190091,50,830873112
327,-0.848063473267266,0.154753719326194,0.428243434340013,0.31620163304648,0.579985742921103,0.571756565659987,0.420014257078897,0.683798366953519,195,4.25122523236598e-08,51,962623135
127,-1.22068346934605,0.35459133356663,0.295028455094672,0.147243188973862,0.591143060145215,0.704971544905328,0.408856939854785,0.852756811026139,200,0.000576347017018861,51,181033701
152,-1.17424103986385,0.3312787544095,0.309053449948424,0.161453925612139,0.591586946944085,0.690946550051576,0.408413053055915,0.838546074387861,219,0.000393252691524547,51,686501345
652,-1.90875515338935,0.376847135440542,0.148264838746318,0.0708378393801942,0.310320904770817,0.851735161253682,0.689679095229183,0.929162160619806,194,4.08261493167259e-07,51,888370101
