"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","n_calendar_group","seed"
176,-1.50765521812416,0.205567664114094,0.221428571428571,0.147997420241027,0.33129369528906,0.778571428571428,0.66870630471094,0.852002579758973,131,2.23204933624664e-13,NA,287201084
201,-1.69459572077441,0.21577962502091,0.183673469387755,0.120330155962114,0.280361502793666,0.816326530612245,0.719638497206334,0.879669844037886,132,4.05027233022778e-15,NA,358896460
526,-1.90145838648448,0.229279676321989,0.149350649350649,0.0952892482753501,0.234083245121273,0.850649350649351,0.765916754878727,0.90471075172465,133,1.10257219135229e-16,NA,435250197
651,-1.69459572077441,0.21577962502091,0.183673469387755,0.120330155962114,0.280361502793666,0.816326530612245,0.719638497206334,0.879669844037886,132,4.05027233022758e-15,NA,12765037
76,-1.93634069803916,0.239237188265778,0.144230769230769,0.0902441078570688,0.230513828402482,0.855769230769231,0.769486171597518,0.909755892142931,125,5.78261689087669e-16,NA,688898490
326,-1.54044504094715,0.219426862901837,0.214285714285714,0.139385223153793,0.329434973865729,0.785714285714286,0.670565026134271,0.860614776846207,117,2.21373331167402e-12,NA,756286785
1,-1.341399041212,0.18253442237168,0.261479591836735,0.18283705456627,0.373948142564963,0.738520408163265,0.626051857435037,0.81716294543373,153,2.0007550342966e-13,NA,441118550
426,-1.40333582697474,0.204945573716247,0.245775729646697,0.164470875966177,0.367272983307931,0.754224270353303,0.632727016692069,0.835529124033823,125,7.52260096612659e-12,NA,351051616
26,-1.7127162618876,0.223832549275633,0.18037518037518,0.11631886799803,0.279707035112565,0.81962481962482,0.720292964887435,0.88368113200197,124,1.98224151948355e-14,NA,252984197
226,-1.54356516828339,0.201483980517006,0.213618157543391,0.143924486888395,0.317060134927691,0.786381842456609,0.682939865072309,0.856075513111605,139,1.84516576539861e-14,NA,615845171
451,-1.65822807660353,0.212692489879746,0.19047619047619,0.125544161662577,0.288991368916336,0.80952380952381,0.711008631083664,0.874455838337423,133,6.37164095266901e-15,NA,82703412
626,-1.68415176161332,0.195389472751303,0.185601799775028,0.126551227645593,0.272206194444841,0.814398200224972,0.727793805555159,0.873448772354407,160,6.72705444753233e-18,NA,323283815
51,-2.06812778177956,0.242589277493657,0.126422250316056,0.0785834604367879,0.203383578250944,0.873577749683944,0.796616421749056,0.921416539563212,133,1.52515191875515e-17,NA,454505643
476,-1.32860104488687,0.203811151273852,0.264847512038523,0.177628043014722,0.394893753500296,0.735152487961477,0.605106246499704,0.822371956985278,122,7.08792332081913e-11,NA,721366525
101,-1.33361506512446,0.189801283870514,0.263522884882108,0.181659950075831,0.382276395141585,0.736477115117892,0.617723604858415,0.818340049924169,141,2.11967746683433e-12,NA,832415607
501,-1.64272389006757,0.22108415850647,0.193452380952381,0.125425806525382,0.298374192144993,0.806547619047619,0.701625807855007,0.874574193474618,122,1.08343250676109e-13,NA,862386695
401,-1.61740608208328,0.206379729152859,0.198412698412698,0.132403272586764,0.297331010950736,0.801587301587302,0.702668989049264,0.867596727413236,138,4.61293104539312e-15,NA,555696963
276,-1.38325945742474,0.202339635734089,0.250759878419453,0.168665493130971,0.372811981026323,0.749240121580547,0.627188018973677,0.831334506869029,127,8.12506508115123e-12,NA,965680646
151,-1.65130763375896,0.209145924877116,0.191798941798942,0.127297792559149,0.28898249793374,0.808201058201058,0.71101750206626,0.872702207440851,137,2.89198199295629e-15,NA,125181317
826,-1.34807314829969,0.194624736097499,0.25974025974026,0.177367642983553,0.380368151682511,0.74025974025974,0.619631848317489,0.822632357016447,135,4.3130293981412e-12,NA,847100194
551,-1.29198368164865,0.186052101938249,0.274725274725275,0.190779093142681,0.395609263728032,0.725274725274725,0.604390736271968,0.809220906857319,144,3.80601183873282e-12,NA,566747215
301,-1.71310468682937,0.219477279779216,0.180305131761442,0.117270476103998,0.277221868790577,0.819694868238558,0.722778131209423,0.882729523896002,129,5.93201325916561e-15,NA,111733523
576,-1.71183752720891,0.233382244127611,0.180533751962323,0.114262331539725,0.28524217174986,0.819466248037677,0.71475782825014,0.885737668460275,114,2.21872158609134e-13,NA,857436596
376,-1.7227665977411,0.233126202093017,0.178571428571429,0.113077081268807,0.282000160812756,0.821428571428571,0.717999839187244,0.886922918731193,115,1.46999604184056e-13,NA,559320123
801,-1.85629799036563,0.240906027947111,0.15625,0.0974451981943264,0.250541462815984,0.84375,0.749458537184016,0.902554801805674,117,1.30346416242359e-14,NA,109365642
126,-1.84792974069511,0.201708389812454,0.157563025210084,0.106110855991714,0.233963873736842,0.842436974789916,0.766036126263158,0.893889144008286,166,5.12318668315814e-20,NA,376126411
601,-1.84498423046535,0.22101936009151,0.15802781289507,0.102471126155557,0.243705623089269,0.84197218710493,0.756294376910732,0.897528873844443,138,6.96559842545021e-17,NA,315796240
726,-1.63575522075147,0.21711298245819,0.194805194805195,0.127289807048133,0.298131207856571,0.805194805194805,0.701868792143429,0.872710192951867,126,4.91639737542504e-14,NA,676702114
751,-2.00417905717929,0.243790816642571,0.134770889487871,0.0835758833185073,0.21732576351161,0.865229110512129,0.78267423648839,0.916424116681493,126,2.01987626496316e-16,NA,71900284
876,-1.46325540225602,0.194501125556562,0.231481481481482,0.158109001121205,0.338903388731073,0.768518518518518,0.661096611268927,0.841890998878795,143,5.3484093005349e-14,NA,887811164
