"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","seed"
76,-0.882771634958762,0.238342364631966,0.413634876565329,0.259262534066994,0.659924935652305,0.586365123434671,0.340075064347695,0.740737465933006,186,0.000212396598804449,161343103
26,-0.754939255326391,0.244112538310696,0.47003916623909,0.291303080929402,0.758443120799959,0.52996083376091,0.241556879200041,0.708696919070598,146,0.00198420083122471,498289535
351,-0.926403235147008,0.235758608740913,0.395975382467149,0.249453783524306,0.62855933193223,0.604024617532851,0.37144066806777,0.750546216475694,178,8.51380195795839e-05,883515944
176,-0.679945645465987,0.224425933842751,0.506644530044525,0.326341012740543,0.786565800199063,0.493355469955475,0.213434199800937,0.673658987259457,174,0.00244788120023661,337593201
526,-0.837733659504527,0.238155838308567,0.432690036005903,0.271305299631384,0.690073756440295,0.567309963994097,0.309926243559705,0.728694700368616,164,0.000435491093808046,24691462
501,-0.903171226300971,0.272284789436751,0.405282377552833,0.237677727954703,0.691077817717026,0.594717622447167,0.308922182282974,0.762322272045297,140,0.000909865310089406,137977420
1,-0.937154808192614,0.251712274113878,0.39174082906489,0.239188867169454,0.64158871176779,0.60825917093511,0.35841128823221,0.760811132830546,151,0.000196776537482564,389645400
101,-0.672876803435541,0.26385573481843,0.51023860821252,0.304213798326936,0.855791021782846,0.48976139178748,0.144208978217154,0.695786201673064,143,0.0107670608496614,439478148
251,-1.00501575532853,0.253461333465956,0.366038867695969,0.222730927232142,0.601552978426303,0.633961132304031,0.398447021573697,0.777269072767858,155,7.33455010535031e-05,520713114
51,-0.583039548229966,0.251655066333103,0.558199112267307,0.340863077439484,0.914109710199776,0.441800887732693,0.085890289800224,0.659136922560516,144,0.0205135266511,173116254
151,-0.591295592850547,0.221504214157406,0.553609567302723,0.35864010906676,0.854571324458462,0.446390432697277,0.145428675541538,0.64135989093324,170,0.00759743907342299,480287074
326,-0.830959592711853,0.262633248454963,0.435631057301225,0.260354451644741,0.728907905689797,0.564368942698775,0.271092094310203,0.739645548355259,151,0.00155641238799679,13167165
651,-0.737257391735222,0.243092759133731,0.478424248132158,0.297092885126601,0.770431648348911,0.521575751867842,0.229568351651089,0.702907114873399,154,0.00242277394033132,503972625
201,-0.787030743777278,0.25851858035812,0.455194379403875,0.274249267537693,0.75552407086156,0.544805620596125,0.24447592913844,0.725750732462307,133,0.00233154586005761,439343144
226,-1.27011231181397,0.25159825353204,0.280800082840649,0.171489056088049,0.459788445525243,0.719199917159351,0.540211554474757,0.828510943911951,152,4.46047708556984e-07,449668982
676,-1.25311214194053,0.266366980607178,0.285614539288226,0.169452635023533,0.481406884239342,0.714385460711774,0.518593115760658,0.830547364976467,156,2.54541871354566e-06,74462205
