"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","seed"
51,-0.70150303311293,0.347944474683716,0.495839480275545,0.250709176215417,0.980645359341275,0.504160519724455,0.0193546406587249,0.749290823784583,71,0.0437858611605779,141740232
201,-0.898193597548969,0.354780653277792,0.407304751906725,0.203202776318779,0.816411881427961,0.592695248093275,0.183588118572039,0.796797223681221,64,0.0113515243281623,949063253
151,-1.07984880075685,0.363521730220215,0.339646876113371,0.166570222855312,0.692560761918276,0.660353123886629,0.307439238081724,0.833429777144688,70,0.00297295432439139,859712859
176,-1.27828051224081,0.42975187847039,0.278515793451454,0.11996218434395,0.646629165900184,0.721484206548546,0.353370834099816,0.88003781565605,67,0.00293503072368787,60346710
301,-1.09481118536574,0.363609081861211,0.334602778885845,0.164068395844583,0.682392358758627,0.665397221114155,0.317607641241373,0.835931604155417,70,0.00260426024095677,634050138
226,-0.362220593917103,0.339402522094077,0.696128789126727,0.357923030792333,1.35390921891306,0.303871210873273,-0.353909218913061,0.642076969207667,74,0.285867935169841,346565291
426,-0.972258109454161,0.377646154453515,0.378227992867338,0.180426647096644,0.792878529255318,0.621772007132662,0.207121470744682,0.819573352903356,66,0.0100378874275997,663523796
1,-1.21378288176406,0.441587621017705,0.297071365322082,0.125020354994917,0.705896220642743,0.702928634677918,0.294103779357257,0.874979645005083,57,0.00598358454949897,21896348
26,-1.29104210088006,0.394081546884449,0.274984072581022,0.127017838755545,0.595319845732647,0.725015927418978,0.404680154267353,0.872982161244455,68,0.00105259282798083,203950013
101,-0.998902851124995,0.396404094830513,0.368283281182258,0.169341041520576,0.800943315220427,0.631716718817742,0.199056684779573,0.830658958479424,51,0.011738466847179,846316326
351,-0.830474135657105,0.397020378483322,0.435842588811837,0.200163693716797,0.94901707045319,0.564157411188163,0.0509829295468105,0.799836306283203,66,0.0364593615467444,588086886
126,-0.0772435450379962,0.375493584547078,0.925664385183891,0.44343792767424,1.9322987514666,0.0743356148161093,-0.932298751466601,0.55656207232576,60,0.837015866138573,470750640
476,-1.4393828650654,0.501618696904284,0.237074020205888,0.0886962697730533,0.633669163318716,0.762925979794112,0.366330836681284,0.911303730226947,46,0.00411152395839462,205635436
551,-1.36644201101611,0.428184739220693,0.25501267963117,0.110176827778279,0.590246316616951,0.74498732036883,0.409753683383049,0.889823172221721,53,0.00141661553186519,485974466
76,-0.616607313044891,0.328072922016216,0.539772614132446,0.283762282579524,1.02675546700158,0.460227385867554,-0.0267554670015842,0.716237717420476,73,0.0601786419145759,305736404
651,-1.07233957546016,0.380882208016007,0.342206961125063,0.162211379017386,0.721932116919485,0.657793038874937,0.278067883080515,0.837788620982614,65,0.00487150404377367,174113873
