"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","seed"
1,-0.958523495497428,0.219497771571238,0.383458646616541,0.249391526348078,0.589597151988893,0.616541353383459,0.410402848011107,0.750608473651922,86,1.26025865950498e-05,603583317
26,-0.969541293237874,0.223203781302255,0.379256965944273,0.244873711205203,0.587387864174285,0.620743034055727,0.412612135825715,0.755126288794797,83,1.40071286179097e-05,381637904
76,-0.910117872767074,0.220550524718382,0.402476780185759,0.261220876876849,0.620117199380904,0.597523219814241,0.379882800619096,0.738779123123151,86,3.68208923563045e-05,715279249
51,-1.10016147565494,0.229494180045027,0.3328173374613,0.21225608117398,0.521857274958528,0.6671826625387,0.478142725041472,0.78774391882602,77,1.63607779658237e-06,339325966
101,-0.747214401830221,0.210818510588639,0.473684210526316,0.313357336378067,0.716041098304548,0.526315789473684,0.283958901695452,0.686642663621933,98,0.000393583706415811,539276216
151,-0.874185863541011,0.199436354011187,0.417201540436457,0.282218429659365,0.616746133669011,0.582798459563543,0.383253866330989,0.717781570340635,106,1.16904403868444e-05,917371160
126,-1.00957866629771,0.210141724018732,0.364372469635628,0.241364056597616,0.550070704395336,0.635627530364372,0.449929295604664,0.758635943402384,93,1.55313113280296e-06,875516505
301,-0.998528830111126,0.221313334104513,0.368421052631579,0.238760339380208,0.568495053971315,0.631578947368421,0.431504946028685,0.761239660619792,84,6.42697474327541e-06,77743286
176,-1.15807035857326,0.243485300498954,0.314091680814941,0.194895301826949,0.50618759422303,0.685908319185059,0.49381240577697,0.805104698173051,68,1.97248686357904e-06,310271850
276,-1.16064767958756,0.209307247416905,0.31328320802005,0.207861695436533,0.472171499521427,0.68671679197995,0.527828500478573,0.792138304563467,92,2.93641359287763e-08,287827800
376,-1.10016147565494,0.229494180045027,0.3328173374613,0.21225608117398,0.521857274958528,0.6671826625387,0.478142725041472,0.78774391882602,77,1.63607779658238e-06,67303209
326,-0.812811684316034,0.213355527537517,0.443609022556391,0.292006027678563,0.673920899708481,0.556390977443609,0.326079100291519,0.707993972321437,94,0.000139158910559892,933356705
351,-0.759636921828778,0.24056261206405,0.467836257309942,0.291962188218477,0.749654484333401,0.532163742690058,0.250345515666599,0.708037811781523,75,0.00158991087264881,401064028
526,-1.00286723170973,0.228127509858952,0.366826156299841,0.234572883648081,0.57364443346142,0.633173843700159,0.42635556653858,0.765427116351919,79,1.10222327295569e-05,131018780
426,-1.46853245935686,0.231455024961722,0.230263157894737,0.14628829626823,0.362442678165029,0.769736842105263,0.637557321834971,0.85371170373177,75,2.22735732539243e-10,629793300
551,-1.0055218656021,0.204778181369328,0.365853658536585,0.244906266855283,0.546531132842333,0.634146341463415,0.453468867157667,0.755093733144717,98,9.09381553529488e-07,193960848
251,-0.864997437486604,0.254950975725536,0.421052631578947,0.255459302502038,0.693986544326928,0.578947368421053,0.306013455673072,0.744540697497962,65,0.000691823607956475,924438714
576,-0.918107262800553,0.239186185570384,0.399274047186933,0.249847743633303,0.63806765848168,0.600725952813067,0.36193234151832,0.750152256366697,73,0.000123806993573351,13566480
751,-0.890315245470894,0.25620504613337,0.410526315789474,0.248461367439868,0.678302054328291,0.589473684210526,0.321697945671709,0.751538632560132,64,0.000510833206845766,37385370
401,-0.657602243140533,0.217078363321599,0.518092105263158,0.338555237401128,0.792837917961322,0.481907894736842,0.207162082038678,0.661444762598872,95,0.00245095884843014,36282551
201,-1.24605358071584,0.211027035492514,0.287637698898409,0.190203834247242,0.434983059910484,0.712362301101591,0.565016940089516,0.809796165752758,90,3.53266255326755e-09,248399342
626,-0.806156937463671,0.219454262155581,0.446570972886762,0.290462909918393,0.686578654331664,0.553429027113238,0.313421345668336,0.709537090081607,89,0.000239286085461034,87084387
226,-1.38262911572159,0.218279769710754,0.250917992656059,0.163580573965103,0.384885793663845,0.749082007343941,0.615114206336155,0.836419426034897,84,2.38565969784651e-10,443055707
