"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","seed"
76,-0.893846146862063,0.311402825904299,0.409079343910766,0.222198429375546,0.753137230018962,0.590920656089234,0.246862769981038,0.777801570624454,110,0.00409971683195188,183393380
326,-0.780719882173584,0.274967508049905,0.458076131740876,0.267229805804787,0.785218332359113,0.541923868259124,0.214781667640887,0.732770194195213,120,0.0045210238377157,308066526
1,-1.27593784370559,0.304364996688777,0.279169028495174,0.153741558883983,0.50692439335646,0.720830971504826,0.49307560664354,0.846258441116017,111,2.76346714781613e-05,615524821
51,-1.10544397922348,0.280227605589018,0.331063864130585,0.191153216161717,0.573379220783548,0.668936135869415,0.426620779216452,0.808846783838283,123,7.98640869900044e-05,726712841
101,-0.566731582736156,0.291811585665786,0.567376835727393,0.320244093777442,1.00522220385975,0.432623164272607,-0.00522220385975158,0.679755906222558,118,0.0521232111005936,921296643
176,-1.24853687449387,0.309855052419957,0.286924296151325,0.156321324508553,0.52664313062054,0.713075703848675,0.47335686937946,0.843678675491447,107,5.59140804379952e-05,876639007
151,-1.29059387344232,0.305053346683883,0.275107355614651,0.15130048595848,0.500223489923592,0.724892644385349,0.499776510076408,0.84869951404152,110,2.32949315174645e-05,481102875
26,-0.853141300061086,0.272607741253858,0.426074400005762,0.249713091332842,0.726991898467577,0.573925599994238,0.273008101532423,0.750286908667158,126,0.00175070463626911,17744002
501,-0.770001674696111,0.265081951071999,0.463012292905693,0.275393925001535,0.778449936325182,0.536987707094307,0.221550063674818,0.724606074998465,126,0.00367524941277463,114766538
126,-1.14835060601548,0.314991588042557,0.317159459103889,0.171063101827889,0.588029337853806,0.682840540896111,0.411970662146194,0.828936898172111,98,0.00026671176824886,739974690
651,-0.903316225866826,0.292674426019702,0.405223616044339,0.228333600329741,0.719150307983217,0.594776383955661,0.280849692016783,0.771666399670259,118,0.00202582395695419,757493851
251,-0.950458840920172,0.278247144126127,0.386563611552464,0.224066314916051,0.666907142345205,0.613436388447536,0.333092857654795,0.775933685083949,119,0.000635762681399669,22794950
701,-0.804441109404394,0.293850061479066,0.447337869635831,0.251483814655879,0.79572186338969,0.552662130364169,0.20427813661031,0.748516185344121,121,0.00618911060383819,833211174
476,-0.593260254955305,0.292005203345506,0.552522979303654,0.311741819042636,0.97927715824624,0.447477020696346,0.02072284175376,0.688258180957364,113,0.0421863660205186,515232028
226,-1.1760034241932,0.303629711806202,0.308509258669251,0.17014458150054,0.559394615128246,0.691490741330749,0.440605384871754,0.82985541849946,114,0.000107437647974882,411135449
776,-0.443715802799236,0.292407323145055,0.641647749411715,0.361742145946966,1.13813620817487,0.358352250588285,-0.138136208174868,0.638257854053034,110,0.129151114808543,921533848
851,-0.902070362438278,0.295039066633865,0.405728783947718,0.227561145090882,0.723391711084731,0.594271216052282,0.276608288915269,0.772438854909118,111,0.00223220881488903,260008011
201,-0.880734679002935,0.310448321324672,0.414478291298394,0.225552527813354,0.76165075879706,0.585521708701606,0.23834924120294,0.774447472186646,99,0.00455429240079803,368043813
301,-0.810681874790506,0.308050633999213,0.444554832117825,0.243059253733004,0.813089794871169,0.555445167882175,0.186910205128831,0.756940746266996,124,0.00849710045320253,427363328
876,-0.936272624045655,0.303559358269005,0.392086569094771,0.216267754799144,0.71084049403151,0.607913430905229,0.28915950596849,0.783732245200856,114,0.00204021584166778,889307854
351,-1.07583779931682,0.297879631826119,0.341011936021086,0.190201517696833,0.611399645581198,0.658988063978914,0.388600354418802,0.809798482303167,110,0.000304251759565938,343781284
376,-0.862925207483928,0.358328214795772,0.421926054128468,0.209038757185976,0.851620041895091,0.578073945871532,0.148379958104909,0.790961242814024,98,0.0160314939251824,436413348
276,-0.914019513693016,0.294775067597061,0.400909519740366,0.224974542027522,0.714429470863367,0.599090480259634,0.285570529136633,0.775025457972478,119,0.00193040647483186,835216313
451,-0.451688568645499,0.294322013654993,0.636552381229143,0.357525312461451,1.13334334640203,0.363447618770857,-0.13334334640203,0.642474687538549,118,0.124863736202425,479039866
526,-0.476088537759566,0.298387761455236,0.621208479405593,0.346137977802696,1.11487325758105,0.378791520594407,-0.114873257581052,0.653862022197304,131,0.110592334652526,380312271
426,-1.43065295366658,0.325729598172761,0.239152715608927,0.126303033110938,0.452831733129386,0.760847284391073,0.547168266870614,0.873696966889062,102,1.12235696122406e-05,120619652
676,-0.929535958624176,0.190346746939256,0.394736842105263,0.271821758478707,0.573232898599769,0.605263157894737,0.426767101400231,0.728178241521293,115,1.04281341032284e-06,276696631,276696631
626,-0.907703997324457,0.306875241714476,0.403449482520501,0.221093758940716,0.736210220161418,0.596550517479499,0.263789779838582,0.778906241059284,105,0.00309750055497435,679040122
551,-0.849935591962203,0.2994229808342,0.427442461792381,0.237688603526867,0.768682450197821,0.572557538207619,0.231317549802179,0.762311396473133,118,0.00453149923994974,883874662
751,-0.618167976198471,0.283254238195149,0.538930867914263,0.30933325703156,0.93894359493712,0.461069132085737,0.0610564050628802,0.69066674296844,123,0.0290816054003269,866498174
801,-0.970517915592257,0.304034434439002,0.378886755920394,0.208792476198972,0.687549553629879,0.621113244079606,0.312450446370121,0.791207523801028,122,0.0014122698813699,585974672
576,-1.64293727607203,0.318676125332003,0.193411105325733,0.103567572547105,0.361192743474873,0.806588894674267,0.638807256525127,0.896432427452895,120,2.52944400702855e-07,544660455
601,-0.919324535192201,0.295003211743522,0.398788317605173,0.223684163708537,0.710967283609693,0.601211682394827,0.289032716390307,0.776315836291463,126,0.00183123171817488,715238944
826,-0.975799285476484,0.304454320275551,0.376890989647058,0.207521820012298,0.684490999880016,0.623109010352942,0.315509000119984,0.792478179987702,104,0.00135026744670828,668416769
926,-0.690901729476653,0.227654792614935,0.501123986998291,0.320748829770307,0.78293426830239,0.498876013001709,0.21706573169761,0.679251170229693,95,0.00240642789471714,307899167
