"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","n_calendar_group","seed"
1,-1.39116727412946,0.163240046094444,0.248784735092431,0.180664802359134,0.342589389891095,0.751215264907569,0.657410610108905,0.819335197640866,958,1.56526290150675e-17,51,930271537
201,-1.1925103825856,0.157176604039053,0.303458510105926,0.223002819140905,0.412941270027275,0.696541489894074,0.587058729972725,0.776997180859095,977,3.27212537704035e-14,51,286389907
334,-1.12968112548284,0.161419011217244,0.323136279920833,0.235497124948054,0.443389937028349,0.676863720079167,0.556610062971651,0.764502875051946,913,2.5882975318958e-12,51,453707970
301,-1.50250696234478,0.160881194643177,0.222571481824314,0.162378003048855,0.305078665775723,0.777428518175686,0.694921334224277,0.837621996951145,961,9.70344778754893e-21,51,501066894
484,-1.45270262606468,0.153721553376153,0.233937188220661,0.173081735879249,0.31618938736996,0.766062811779339,0.68381061263004,0.826918264120751,1018,3.38116602555307e-21,51,835663382
101,-1.39640269928251,0.159337682566931,0.247485644844812,0.181101285017537,0.338203808980823,0.752514355155188,0.661796191019177,0.818898714982463,954,1.88785908419254e-18,51,762366486
951,-1.84439147048948,0.167252833137616,0.158121513225788,0.113926588362616,0.219460736112216,0.841878486774212,0.780539263887784,0.886073411637384,940,2.81380843875723e-28,51,620102994
234,-1.49109967729534,0.158480422913609,0.22512495456768,0.165015544824644,0.307130126576604,0.77487504543232,0.692869873423396,0.834984455175356,974,5.02162525183013e-21,51,951799094
51,-1.36723487185757,0.164796160779989,0.254810570196331,0.184477197896371,0.351959089926401,0.745189429803669,0.648040910073599,0.815522802103629,895,1.07204231338007e-16,51,269954117
935,-1.43998760467204,0.160317464607545,0.236930695497595,0.173044920625318,0.324402208779776,0.763069304502405,0.675597791220224,0.826955079374682,960,2.65645635997377e-19,51,687325530
735,-1.57069592617263,0.157083249322307,0.207900448637362,0.152807940432462,0.282855697297483,0.792099551362638,0.717144302702517,0.847192059567538,981,1.53740818892834e-23,51,354184784
167,-1.63017672605051,0.158773281165198,0.195894951326561,0.143507692515197,0.267406097071569,0.804105048673439,0.732593902928431,0.856492307484803,1015,9.89101877267814e-25,51,728310469
418,-1.2777253944978,0.162309420466252,0.278670445431165,0.202736937851275,0.383044244328935,0.721329554568835,0.616955755671065,0.797263062148725,924,3.48575685922702e-15,51,366326267
17,-1.58397545092115,0.156885724488432,0.205157879793126,0.150850526885293,0.279016298519235,0.794842120206874,0.720983701480765,0.849149473114707,997,5.73282043448249e-24,51,970765634
284,-1.55290180079513,0.163810723797409,0.211632965235291,0.15351378372696,0.29175563839885,0.788367034764709,0.70824436160115,0.84648621627304,937,2.54638272989403e-21,51,539130956
451,-1.41936688255755,0.162337976847503,0.24186709871149,0.175952101684768,0.332475104752771,0.75813290128851,0.667524895247229,0.824047898315232,947,2.26432444947079e-18,51,66727231
