"rep","est_V","se_V","IRR_V","IRR_V_CI_Lower","IRR_V_CI_Upper","VE","VE_CI_Lower","VE_CI_Upper","n_event","p_val","n_calendar_group","seed"
34,-1.21538875507908,0.237249039679911,0.296594689187038,0.186301615816003,0.47218275197804,0.703405310812962,0.52781724802196,0.813698384183997,667,3.0096850214128e-07,51,542395674
1,-1.59129573366712,0.250769287057473,0.203661549567565,0.124581581481826,0.332938675837188,0.796338450432435,0.667061324162812,0.875418418518174,629,2.2147904703728e-10,51,21896348
51,-1.57651957371511,0.240145770543175,0.206693228325268,0.129096300835824,0.330931950481314,0.793306771674732,0.669068049518686,0.870903699164176,658,5.20872869979003e-11,51,141740232
484,-1.17879179086941,0.235047286094111,0.307650219947131,0.194081713250439,0.487674270019378,0.692349780052869,0.512325729980622,0.805918286749561,666,5.29986811861821e-07,51,343317844
334,-1.32802094902561,0.236813716728467,0.265001193554819,0.166598707920538,0.421525673650326,0.734998806445181,0.578474326349674,0.833401292079462,635,2.04829728499657e-08,51,339231586
101,-1.08354834210497,0.231853159618753,0.338392659894308,0.214816267782543,0.533058289543797,0.661607340105692,0.466941710456203,0.785183732217457,645,2.96217972011838e-06,51,846316326
551,-1.61947305124589,0.2352320412974,0.198003009037123,0.124865342767562,0.313979769876863,0.801996990962877,0.686020230123137,0.875134657232438,671,5.79595837720738e-12,51,485974466
117,-1.32524202845713,0.233680515732098,0.265738634993283,0.168091396086713,0.420110866898052,0.734261365006717,0.579889133101948,0.831908603913287,654,1.41825228369673e-08,51,214008948
201,-1.96101019602767,0.244257884852681,0.1407161981523,0.0871829187387527,0.227120733153842,0.8592838018477,0.772879266846158,0.912817081261247,682,9.87184781902885e-16,51,949063253
835,-1.69074031371786,0.253810617789951,0.18438297220998,0.112118382030998,0.303224857736415,0.81561702779002,0.696775142263585,0.887881617969002,648,2.71185768024695e-11,51,24604560
167,-1.47727456150628,0.237020734587262,0.228258947119031,0.143441690421489,0.363228757182043,0.771741052880969,0.636771242817957,0.856558309578511,623,4.58520108875957e-10,51,163699693
134,-1.18335636781205,0.233232548912115,0.306249126977785,0.193886224482122,0.483729713264407,0.693750873022215,0.516270286735593,0.806113775517878,658,3.90115433909694e-07,51,329220790
84,-1.36069195921919,0.240178512780005,0.256483239594128,0.160183828661421,0.410675988596482,0.743516760405872,0.589324011403519,0.839816171338579,651,1.46736767582154e-08,50,157722305
67,-1.4437299549172,0.242679980979072,0.236045674912622,0.146698770135166,0.379809323511151,0.763954325087378,0.620190676488849,0.853301229864834,631,2.69604052705177e-09,51,43551817
184,-1.24024836977596,0.230969539192263,0.289312352570638,0.1839777692219,0.454955170420632,0.710687647429362,0.545044829579368,0.8160222307781,661,7.88464592428634e-08,51,796798210
518,-1.49616568692296,0.243651470317116,0.223987353362742,0.138939902768802,0.361093778436927,0.776012646637258,0.638906221563073,0.861060097231198,659,8.22114906899e-10,50,83293828
768,-1.28460882021872,0.0983033416199707,0.276758824916289,0.228257744688869,0.335565600516425,0.723241175083711,0.664434399483575,0.771742255311131,607,5.02964765080486e-39,51,824980565
384,-1.46470962049425,0.249958536257458,0.231145101533507,0.141618373584546,0.377267840398115,0.768854898466493,0.622732159601885,0.858381626415454,620,4.63396054551023e-09,51,190255278
951,-1.46034290559902,0.233690704943816,0.232156653262961,0.146846380269477,0.367027852885125,0.767843346737039,0.632972147114875,0.853153619730523,685,4.12979274028499e-10,51,599175337
17,-1.50764992630837,0.226192501423196,0.221429743190883,0.142134841678428,0.344962083825374,0.778570256809117,0.655037916174626,0.857865158321572,701,2.64053347450383e-11,50,297817812
151,-1.44353051024126,0.236333206171882,0.236092757660807,0.148564646917857,0.375188790713473,0.763907242339192,0.624811209286527,0.851435353082143,668,1.00867870349928e-09,51,859712859
685,-1.10512398771411,0.236333310696672,0.331169818707543,0.208393165441558,0.526281409423398,0.668830181292457,0.473718590576602,0.791606834558442,652,2.92347139794698e-06,51,236864696
317,-1.2924576627751,0.233655182665066,0.27459509098485,0.173702119176432,0.434090639483741,0.72540490901515,0.565909360516259,0.826297880823568,643,3.17550202185397e-08,51,229984720
584,-1.14182326520666,0.242426986604692,0.319236438185019,0.198498958080692,0.513412787908081,0.680763561814981,0.486587212091919,0.801501041919308,670,2.4775610901405e-06,51,266503203
301,-1.38611266850071,0.237987828834392,0.25004542728157,0.15683511604441,0.398652529365419,0.74995457271843,0.601347470634581,0.84316488395559,630,5.73522466542575e-09,51,634050138
601,-1.51911963712484,0.234252798320503,0.218904517557819,0.138311528504727,0.346458377875448,0.781095482442181,0.653541622124552,0.861688471495274,673,8.87563089300055e-11,51,677553520
